stage,r_value,atk_multi,def_multi,hp_multi,drag_cool_add,atk_multi_debuff,def_multi_debuff,hp_multi_debuff,drag_cool_add_debuff
1500056,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500057,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500058,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500059,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500060,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500061,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500062,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500063,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500064,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500065,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500066,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500067,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500068,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500069,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500070,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500071,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500072,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500073,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500074,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500075,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500076,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500077,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500078,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500079,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500080,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500081,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500082,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500083,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500084,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500085,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500086,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500087,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500088,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500089,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500090,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500091,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500092,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500093,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500094,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500095,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500096,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500097,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500098,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500099,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500100,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500101,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500102,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500103,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500104,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500105,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500106,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500107,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500108,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
