item,category,t_name,t_desc,icon,type,full_type,attr,role,color,rarity,grade,evolution,did,count,sale_price,get_region,package,tool_name,inbox_icon
700621,simple,신화 드래곤 뽑기권,신화 드래곤 뽑기권,res/ui/icons/item/ticket_pick_summon.png,summon,summon_draw,,,,,,,,1,,,,신화 드래곤 뽑기권,
700651,stack,룬 10개 뽑기 상자,룬 10개가 들어있는 상자,res/ui/icons/item/rune_box.png,rune_box,rune_box,,,,,,,,1,,,,룬 10개 뽑기 상자,
700652,stack,룬 천장 뽑기 상자,룬 10개가 들어있는 상자,res/ui/icons/item/rune_ticket.png,rune_ticket,rune_ticket,,,,,,,,1,,,,룬 교환 티켓,
700690,package,전설 드래곤 점핑 상자(땅),전설 드래곤을 육성 완료시킬 수 있는 재화를 담은 상자,res/ui/icons/item/gift_box.png,package,package,,,,,,,,1,,,"701013;20,701014;20,701112;30,701113;75,701114;30,700017;4601288,700014;500,702041;90,779154;5,779255;12,760005;960,741141;10,gold;38086350",전설 드래곤 점핑 상자(땅),
700691,package,전설 드래곤 점핑 상자(물),전설 드래곤을 육성 완료시킬 수 있는 재화를 담은 상자,res/ui/icons/item/gift_box.png,package,package,,,,,,,,1,,,"701013;20,701014;20,701122;30,701123;75,701124;30,700017;4601288,700014;500,702042;90,779154;5,779255;12,760005;960,741142;10,gold;38086350",전설 드래곤 점핑 상자(물),
700692,package,전설 드래곤 점핑 상자(불),전설 드래곤을 육성 완료시킬 수 있는 재화를 담은 상자,res/ui/icons/item/gift_box.png,package,package,,,,,,,,1,,,"701013;20,701014;20,701132;30,701133;75,701134;30,700017;4601288,700014;500,702043;90,779154;5,779255;12,760005;960,741143;10,gold;38086350",전설 드래곤 점핑 상자(불),
700699,package,원더드래곤(물) 성장 지원 상자,원더드래곤(물) 성장 지원 상자,res/ui/icons/item/gift_box.png,package,package,,,,,,,,1,,,"701012;20,701014;10,701122;20,701123;35,701124;15,702042;96,779144;4,779154;5,779245;12,700017;2352766,gold;929099",원더드래곤(물) 성장 지원 상자,
700701,simple,성장 재료 선택권,성장 재료 선택권,res/ui/icons/item/ticket_material_choice.png,pick,pick_item,,,,,,,,1,,,,성장 재료 선택권,
700702,simple,성장 재료 선택권,성장 재료 선택권,res/ui/icons/item/ticket_material_choice.png,pick,pick_item,,,,,,,,1,,,,성장 재료 선택권,
700703,simple,상급 진화 재료 100개 선택권,상급 진화 재료 중에 한 종류를 획득할 수 있는 선택권,res/ui/icons/item/ticket_material_choice.png,pick,pick_item,,,,,,,,1,,,,상급 진화 재료 100개 선택권,
700704,simple,최상급 진화 재료 100개 선택권,최상급 진화 재료 중에 한 종류를 획득할 수 있는 선택권,res/ui/icons/item/ticket_material_choice.png,pick,pick_item,,,,,,,,1,,,,최상급 진화 재료 100개 선택권,
700705,simple,성장 재료 선택권,"드래곤 성장 재료중에 하나를 획득할 수 있는 선택권.\n(전설 강화 포인트 160개, 전설 스킬 슬라임 2개, 전설 특성 재료 1개, 룬 연마석 100개 중 택 1)",res/ui/icons/item/ticket_material_choice.png,pick,pick_item,,,,,,,,1,,,,성장 재료 선택권,
700706,simple,7등급 룬 세트 선택권(일반),7등급 일반 룬 세트 중에 1개를 선택해 획득할 수 있는 선택권,res/ui/icons/item/ticket_material_choice.png,pick,pick_item,,,,,,,,1,,,,7등급 룬 세트 선택권(일반),
700707,simple,7등급 룬 세트 선택권(고대),7등급 고대 룬 세트 중에 1개를 선택해 획득할 수 있는 선택권,res/ui/icons/item/ticket_material_choice.png,pick,pick_item,,,,,,,,1,,,,7등급 룬 세트 선택권(고대),
700708,simple,7등급 룬 세트 선택권(일반/부 옵션 확정),일반 룬 세트 중에 원하는 세트를 선택하여 7등급 룬 1개를 획득할 수 있는 선택권. 부 옵션이 확정적으로 나온다.,res/ui/icons/item/ticket_material_choice_normal.png,pick,pick_item,,,,,,,,1,,,,7등급 룬 세트 선택권(일반/부 옵션 확정),
700709,simple,7등급 룬 세트 선택권(고대/부 옵션 확정),고대 룬 세트 중에 원하는 세트를 선택하여 7등급 룬 1개를 획득할 수 있는 선택권. 부 옵션이 확정적으로 나온다.,res/ui/icons/item/ticket_material_choice_ancient.png,pick,pick_item,,,,,,,,1,,,,7등급 룬 세트 선택권(고대/부 옵션 확정),
700711,simple,찬란한 날개,사용하면 {@YELLOW}날개 100개{@DEFAULT}를 획득할 수 있다.,res/ui/icons/item/staminas_st_100.png,staminas_st_100,staminas_st_100,,,,,,,,1,,,,찬란한 날개,
700801,simple,복주머니,이벤트 아이템,res/ui/icons/item/lucky_bag.png,lucky_fortune_bag,lucky_fortune_bag,,,,,,,,1,,,,복주머니,
700811,simple,돌림판 티켓,이벤트 아이템,res/ui/icons/item/roulette_ticket.png,roulette_ticket,roulette_ticket,,,,,,,,1,,,,돌림판 티켓,
700812,simple,누적 결제 보상 선택 상자,누적 결제 7단계 보상을 선택할 수있는 아이템,res/ui/icons/item/gift_box.png,pick,pick_item,,,,,,,,,,,,누적 결제 보상 선택 상자,
700821,simple,빛의 증거,스토리던전 이벤트용 토큰,res/ui/icons/item/token_event_origingoddragon.png,token_story_dungeon,token_event_origingoddragon,,,,,,,,1,,,,빛의 증거,
700822,simple,태초의 빛 소환권,스토리던전 이벤트용 티켓,res/ui/icons/item/ticket_event_origingoddragon.png,ticket_story_dungeon,ticket_event_origingoddragon,,,,,,,,1,,,,태초의 빛 소환권,
700831,simple,드래곤 마일리지,인기 신화 드래곤 소환 마일리지,res/ui/icons/item/event_popularity_mileage.png,event_popularity_mileage,event_popularity_mileage,,,,,,,,1,,,,드래곤 마일리지,
700832,simple,인기 신화 드래곤 소환권,인기 신화 드래곤 5종을 소환할 수 있는 선택권,res/ui/icons/item/event_popularity_ticket.png,event_popularity_ticket,event_popularity_ticket,,,,,,,,1,,,,인기 신화 드래곤 소환권,
700833,simple,일반 룬 마일리지,룬 천장 마일리지,res/ui/icons/item/event_popularity_mileage.png,rune_mileage,rune_mileage,,,,,,,,,,,,일반 룬 마일리지,
700834,simple,고대 룬 마일리지,룬 천장 마일리지,res/ui/icons/item/event_popularity_mileage.png,rune_ancient_mileage,rune_ancient_mileage,,,,,,,,,,,,고대 룬 마일리지,
700901,simple,복제된 카데스의 눈,앙그라의 차원문을 극복한 자에게 주어지는 보상.,res/ui/icons/item/medal_angra.png,medal,medal_angra,,,,,,,,1,,,,복제된 카데스의 눈,
700902,simple,마누스의 인장,마누스의 차원문을 극복한 자에게 주어지는 보상.,res/ui/icons/item/medal_manus.png,medal,medal_manus,,,,,,,,1,,,,마누스의 인장,
701011,stack,하급 진화의 보석,또 다른 차원에서 온 신비한 빛을 띈 보석\n의 파편. 드래곤에게 이 보석을 선물하면\n드래곤이 옛 모습을 되찾을 수 있다고\n한다.,res/ui/icons/item/evolution_stone_common_01.png,evolution_stone,evolution_stone_common_01,all,,,,1,,,1,100,1210001;1210002;1210003;1210004,,하급 진화의 보석,
701012,stack,중급 진화의 보석,또 다른 차원에서 온 신비한 빛을 띈 보석.\n드래곤에게 이 보석을 선물하면 드래곤이\n옛 모습을 되찾을 수 있다고 한다.,res/ui/icons/item/evolution_stone_common_02.png,evolution_stone,evolution_stone_common_02,all,,,,2,,,1,400,1210002;1210003;1210004;1210005;1210006;1210007;1210008,,중급 진화의 보석,
701013,stack,상급 진화의 보석,또 다른 차원에서 온 신비한 빛을 띄고\n있는 결정. 드래곤에게 이 보석을 선물\n하면 드래곤이 옛 모습을 되찾을 수 있다\n고 한다.,res/ui/icons/item/evolution_stone_common_03.png,evolution_stone,evolution_stone_common_03,all,,,,3,,,1,800,1210003;1210004;1210005;1210006;1210007;1210008;1210009;1210010;1210011,,상급 진화의 보석,
701014,stack,최상급 진화의 보석,또 다른 차원에서 온 신비한 빛의 정수.\n드래곤에게 이 보석을 선물하면 드래곤이\n옛 모습을 되찾을 수 있다고 한다.,res/ui/icons/item/evolution_stone_common_04.png,evolution_stone,evolution_stone_common_04,all,,,,4,,,1,1600,1210007;1210008;1210009;1210010;1210011,,최상급 진화의 보석,
701111,stack,하급 땅의 정기,대지의 위대함이 느껴지는 작은 원소.\n땅속성 드래곤에게 선물하면 드래곤이\n옛 모습을 되찾을 수 있다고 한다.,res/ui/icons/item/evolution_stone_earth_01.png,evolution_stone,evolution_stone_earth_01,earth,,,,1,,,1,100,1210101;1210102;1210103;1210104,,하급 땅의 정기,
701112,stack,중급 땅의 정기,대지의 위대함이 느껴지는 땅의 원소.\n땅속성 드래곤에게 선물하면 드래곤이\n옛 모습을 되찾을 수 있다고 한다.,res/ui/icons/item/evolution_stone_earth_02.png,evolution_stone,evolution_stone_earth_02,earth,,,,2,,,1,400,1210102;1210103;1210104;1210105;1210106;1210107;1210108,,중급 땅의 정기,
701113,stack,상급 땅의 정기,대지의 위대함이 느껴지는 땅의 정수.\n땅속성 드래곤에게 선물하면 드래곤이\n옛 모습을 되찾을 수 있다고 한다.,res/ui/icons/item/evolution_stone_earth_03.png,evolution_stone,evolution_stone_earth_03,earth,,,,3,,,1,800,1210103;1210104;1210105;1210106;1210107;1210108;1210109;1210110;1210111,,상급 땅의 정기,
701114,stack,최상급 땅의 정기,대지의 위대함이 느껴지는 순수한 땅의\n정기. 땅속성 드래곤에게 선물하면\n드래곤이 옛 모습을 되찾을 수 있다고\n한다.,res/ui/icons/item/evolution_stone_earth_04.png,evolution_stone,evolution_stone_earth_04,earth,,,,4,,,1,1600,1210107;1210108;1210109;1210110;1210111,,최상급 땅의 정기,
701121,stack,하급 물의 정기,모든 것을 정화시키는 맑은 기운을 가진\n작은 원소. 물속성 드래곤에게 선물하면\n드래곤이 옛 모습을 되찾을 수 있다고\n한다.,res/ui/icons/item/evolution_stone_water_01.png,evolution_stone,evolution_stone_water_01,water,,,,1,,,1,100,1210201;1210202;1210203;1210204,,하급 물의 정기,
701122,stack,중급 물의 정기,모든 것을 정화시키는 맑은 기운을 가진\n물의 원소. 물속성 드래곤에게 선물하면\n드래곤이 옛 모습을 되찾을 수 있다고 한\n다.,res/ui/icons/item/evolution_stone_water_02.png,evolution_stone,evolution_stone_water_02,water,,,,2,,,1,400,1210202;1210203;1210204;1210205;1210206;1210207;1210208,,중급 물의 정기,
701123,stack,상급 물의 정기,모든 것을 정화시키는 맑은 기운을 가진\n물의 정수. 물속성 드래곤에게 선물하면\n드래곤이 옛 모습을 되찾을 수 있다고\n한다.,res/ui/icons/item/evolution_stone_water_03.png,evolution_stone,evolution_stone_water_03,water,,,,3,,,1,800,1210203;1210204;1210205;1210206;1210207;1210208;1210209;1210210;1210211,,상급 물의 정기,
701124,stack,최상급 물의 정기,모든 것을 정화시키는 맑은 기운을 가진\n순수한 물의 정기. 물속성 드래곤에게\n선물하면 드래곤이 옛 모습을 되찾을 수\n있다고 한다.,res/ui/icons/item/evolution_stone_water_04.png,evolution_stone,evolution_stone_water_04,water,,,,4,,,1,1600,1210207;1210208;1210209;1210210;1210211,,최상급 물의 정기,
701131,stack,하급 불의 정기,접근하면 불타버릴 만큼의 열기를 가진\n작은 원소. 불속성 드래곤에게 선물하면\n드래곤이 옛 모습을 되찾을 수 있다고\n한다.,res/ui/icons/item/evolution_stone_fire_01.png,evolution_stone,evolution_stone_fire_01,fire,,,,1,,,1,100,1210301;1210302;1210303;1210304,,하급 불의 정기,
701132,stack,중급 불의 정기,접근하면 불타버릴 만큼의 열기를 가진\n불의 원소. 불속성 드래곤에게 선물하면\n드래곤이 옛 모습을 되찾을 수 있다고 \n한다.,res/ui/icons/item/evolution_stone_fire_02.png,evolution_stone,evolution_stone_fire_02,fire,,,,2,,,1,400,1210302;1210303;1210304;1210305;1210306;1210307;1210308,,중급 불의 정기,
701133,stack,상급 불의 정기,접근하면 불타버릴 만큼의 열기를 가진\n불의 정수. 불속성 드래곤에게 선물하면\n드래곤이 옛 모습을 되찾을 수 있다고\n한다.,res/ui/icons/item/evolution_stone_fire_03.png,evolution_stone,evolution_stone_fire_03,fire,,,,3,,,1,800,1210303;1210304;1210305;1210306;1210307;1210308;1210309;1210310;1210311,,상급 불의 정기,
701134,stack,최상급 불의 정기,접근하면 불타버릴 만큼의 열기를 가진\n순수한 불의 정기. 불속성 드래곤에게\n선물하면 드래곤이 옛 모습을 되찾을 수\n있다고 한다.,res/ui/icons/item/evolution_stone_fire_04.png,evolution_stone,evolution_stone_fire_04,fire,,,,4,,,1,1600,1210307;1210308;1210309;1210310;1210311,,최상급 불의 정기,
701141,stack,하급 빛의 정기,쳐다 볼 수 없을 정도로 밝게 빛나는\n작은 원소. 빛속성 드래곤에게 선물하면\n드래곤이 옛 모습을 되찾을 수\n있다고 한다.,res/ui/icons/item/evolution_stone_light_01.png,evolution_stone,evolution_stone_light_01,light,,,,1,,,1,100,1210401;1210402;1210403;1210404,,하급 빛의 정기,
701142,stack,중급 빛의 정기,쳐다 볼 수 없을 정도로 밝게 빛나는 빛의\n원소. 빛속성 드래곤에게 선물하면 드래\n곤이 옛 모습을 되찾을 수 있다고 한다.,res/ui/icons/item/evolution_stone_light_02.png,evolution_stone,evolution_stone_light_02,light,,,,2,,,1,400,1210402;1210403;1210404;1210405;1210406;1210407;1210408,,중급 빛의 정기,
701143,stack,상급 빛의 정기,쳐다 볼 수 없을 정도로 밝게 빛나는 빛의\n정수. 빛속성 드래곤에게 선물하면 드래\n곤이 옛 모습을 되찾을 수 있다고 한다.,res/ui/icons/item/evolution_stone_light_03.png,evolution_stone,evolution_stone_light_03,light,,,,3,,,1,800,1210403;1210404;1210405;1210406;1210407;1210408;1210409;1210410;1210411,,상급 빛의 정기,
701144,stack,최상급 빛의 정기,쳐다 볼 수 없을 정도로 밝게 빛나는\n순수한 빛의 정기. 빛속성 드래곤에게\n선물하면 드래곤이 옛 모습을 되찾을\n수 있다고 한다.,res/ui/icons/item/evolution_stone_light_04.png,evolution_stone,evolution_stone_light_04,light,,,,4,,,1,1600,1210407;1210408;1210409;1210410;1210411,,최상급 빛의 정기,
701151,stack,하급 어둠의 정기,무겁게 가라앉은 심연의 작은 원소. 어둠\n속성 드래곤에게 선물하면 드래곤이 옛 \n모습을 되찾을 수 있다고 한다.,res/ui/icons/item/evolution_stone_dark_01.png,evolution_stone,evolution_stone_dark_01,dark,,,,1,,,1,100,1210501;1210502;1210503;1210504,,하급 어둠의 정기,
701152,stack,중급 어둠의 정기,무겁게 가라앉은 심연의 어둠의 원소.\n어둠속성 드래곤에게 선물하면 드래곤이\n옛 모습을 되찾을 수 있다고 한다.,res/ui/icons/item/evolution_stone_dark_02.png,evolution_stone,evolution_stone_dark_02,dark,,,,2,,,1,400,1210502;1210503;1210504;1210505;1210506;1210507;1210508,,중급 어둠의 정기,
701153,stack,상급 어둠의 정기,무겁게 가라앉은 심연의 어둠의 정수.\n어둠속성 드래곤에게 선물하면 드래곤이\n옛 모습을 되찾을 수 있다고 한다.,res/ui/icons/item/evolution_stone_dark_03.png,evolution_stone,evolution_stone_dark_03,dark,,,,3,,,1,800,1210503;1210504;1210505;1210506;1210507;1210508;1210509;1210510;1210511,,상급 어둠의 정기,
701154,stack,최상급 어둠의 정기,무겁게 가라앉은 심연의 순수한 어둠의\n정기. 어둠속성 드래곤에게 선물하면\n드래곤이 옛 모습을 되찾을 수 있다고\n한다.,res/ui/icons/item/evolution_stone_dark_04.png,evolution_stone,evolution_stone_dark_04,dark,,,,4,,,1,1600,1210507;1210508;1210509;1210510;1210511,,최상급 어둠의 정기,
701191,stack,하급 정기,하급 정기중 하나를 얻을 수 있습니다.,,rand,evolution_stone_bundle_01,display,,,,1,,,1,100,,,하급 정기,
701192,stack,중급 정기,중급 정기중 하나를 얻을 수 있습니다.,,rand,evolution_stone_bundle_02,display,,,,2,,,1,400,,,중급 정기,
701193,stack,상급 정기,상급 정기중 하나를 얻을 수 있습니다.,,rand,evolution_stone_bundle_03,display,,,,3,,,1,800,,,상급 정기,
701194,stack,최상급 정기,최상급 정기중 하나를 얻을 수 있습니다.,,rand,evolution_stone_bundle_04,display,,,,4,,,1,1600,,,최상급 정기,
702013,stack,하급 불의 열매,화산 지대에서만 먹을 수 있는 열대 과일.\n아직 딱딱하지만 불 속성 드래곤들은\n즐겨 먹는다고 한다.,res/ui/icons/item/fruit_fire_01.png,fruit,fruit_fire_01,fire,,,,1,,,1,100,1230301;1230302;1230303;1230304,,하급 불의 열매,
702023,stack,중급 불의 열매,화산 지대에서만 먹을 수 있는 열대 과일.\n강한 단 맛이 나서 불 속성 드래곤들이\n먹으면 기분이 좋아진다.,res/ui/icons/item/fruit_fire_02.png,fruit,fruit_fire_02,fire,,,,2,,,1,400,1230302;1230303;1230304;1230305;1230306;1230307;1230308,,중급 불의 열매,
702033,stack,상급 불의 열매,화산 지대에서만 먹을 수 있는 잘 익은\n열대 과일. 녹아버릴 듯한 단 맛에\n불 속성 드래곤들에게 선물하면\n매우 고마워한다.,res/ui/icons/item/fruit_fire_03.png,fruit,fruit_fire_03,fire,,,,3,,,1,800,1230303;1230304;1230305;1230306;1230307;1230308;1230309;1230310,,상급 불의 열매,
702043,stack,최상급 불의 열매,화산 지대에서만 먹을 수 있는 완전히\n익은 열대 과일. 잊을 수 없는 강렬한 단\n맛에 불 속성 드래곤들이 보면 참지\n못하고 먹어치운다고 한다.,res/ui/icons/item/fruit_fire_04.png,fruit,fruit_fire_04,fire,,,,4,,,1,1300,1230307;1230308;1230309;1230310,,최상급 불의 열매,
702012,stack,하급 물의 열매,아주 맑은 호수에서만 자랄 수 있는\n물사과. 크기는 작지만 물 속성 드래곤들\n은 즐겨 먹는다고 한다.,res/ui/icons/item/fruit_water_01.png,fruit,fruit_water_01,water,,,,1,,,1,100,1230201;1230202;1230203;1230204,,하급 물의 열매,
702022,stack,중급 물의 열매,아주 맑은 호수에서만 자랄 수 있는\n물사과. 청량한 단 맛에 물 속성 드래곤\n들이 먹으면 기분이 좋아진다.,res/ui/icons/item/fruit_water_02.png,fruit,fruit_water_02,water,,,,2,,,1,400,1230202;1230203;1230204;1230205;1230206;1230207;1230208,,중급 물의 열매,
