did,t_name,c_name,type,c_appearance,res,test,lair,underling,scale,scale_1,scale_2,scale_3,icon,summon_add,mg_weight,fp_weight,pick_weight,sl_weight,lm_weight,rd_weight,c_coupon,category,rarity,birthgrade,role,rune,attr,skill_basic,skill_active,skill_metamorphosis,skill_1,skill_2,skill_3,skill_3_type,skill_leader,skill_leader_type,atk_max,def_max,hp_max,aspd,cri_chance,cri_dmg,cri_avoid,hit_rate,avoid,accuracy,resistance,relation_point,t_desc,r_limited
120702,와일드드래곤,물 와일드드래곤,wild,1,res/character/dragon/wild_@_#/wild_@_#.spine,2,0,0,0.8,0.8,0.9,0.9,res/ui/icons/cha/wild_@_#.png,,10,0,10,0,0,10,0,none,hero,4,tanker,yellow,water,200000,207012,,207022,207032,207042,new,,,1835,1431,136247,0,10,50,0,0,0,0,0,80,"알려지지 않은 망각의 산 발리온의 비밀스러운 파수꾼. 낯선 자의 방문을 매우 싫어하며,전투가 거듭될수록 몸이 타오르며 더욱더 강한 힘을 얻을 수 있다.",0
120703,와일드드래곤,불 와일드드래곤,wild,1,res/character/dragon/wild_@_#/wild_@_#.spine,2,0,0,0.8,0.8,0.9,0.9,res/ui/icons/cha/wild_@_#.png,,10,0,10,0,0,10,0,none,hero,4,tanker,orange,fire,200000,207013,,207023,207033,207043,new,,,1382,1666,143467,0,10,50,0,0,0,0,0,80,"알려지지 않은 망각의 산 발리온의 비밀스러운 파수꾼. 낯선 자의 방문을 매우 싫어하며,전투가 거듭될수록 몸이 타오르며 더욱더 강한 힘을 얻을 수 있다.",0
120711,아프로디테,땅 아프로디테,aphrodite,1,res/character/dragon/aphrodite_@_#/aphrodite_@_#.spine,2,1,0,0.8,0.8,0.9,0.9,res/ui/icons/cha/aphrodite_@_#.png,,10,0,10,0,0,10,0,none,legend,5,healer,orange,earth,200000,207111,,207121,207131,207141,new,,,1600,2502,111663,0,10,50,0,0,0,0,0,160,신화에 기록된 미의 여신처럼 아름다운 드래곤. 아프로디테의 너울거리는 날개를 보는 것만으로도 마음이 치유되는 기분이 든다고 한다.,0
120712,아프로디테,물 아프로디테,aphrodite,1,res/character/dragon/aphrodite_@_#/aphrodite_@_#.spine,2,1,0,0.8,0.8,0.9,0.9,res/ui/icons/cha/aphrodite_@_#.png,,10,0,10,0,0,10,0,none,legend,5,healer,yellow,water,200000,207112,,207122,207132,207142,new,,,1606,1755,156624,0,10,50,0,0,0,0,0,160,신화에 기록된 미의 여신처럼 아름다운 드래곤. 아프로디테의 너울거리는 날개를 보는 것만으로도 마음이 치유되는 기분이 든다고 한다.,0
120713,아프로디테,불 아프로디테,aphrodite,1,res/character/dragon/aphrodite_@_#/aphrodite_@_#.spine,2,1,0,0.8,0.8,0.9,0.9,res/ui/icons/cha/aphrodite_@_#.png,,10,0,10,0,0,10,0,none,legend,5,healer,yellow,fire,200000,207113,,207123,207133,207143,new,,,1501,2213,137048,0,10,50,0,0,0,0,0,160,신화에 기록된 미의 여신처럼 아름다운 드래곤. 아프로디테의 너울거리는 날개를 보는 것만으로도 마음이 치유되는 기분이 든다고 한다.,0
120714,아프로디테,빛 아프로디테,aphrodite,1,res/character/dragon/aphrodite_@_#/aphrodite_@_#.spine,2,1,0,0.8,0.8,0.9,0.9,res/ui/icons/cha/aphrodite_@_#.png,,10,0,10,0,0,10,0,none,legend,5,healer,orange,light,200000,207114,,207124,207134,207144,new,,,1703,2473,107525,0,10,50,0,0,0,0,0,160,신화에 기록된 미의 여신처럼 아름다운 드래곤. 아프로디테의 너울거리는 날개를 보는 것만으로도 마음이 치유되는 기분이 든다고 한다.,0
120715,아프로디테,어둠 아프로디테,aphrodite,1,res/character/dragon/aphrodite_@_#/aphrodite_@_#.spine,2,1,0,0.8,0.8,0.9,0.9,res/ui/icons/cha/aphrodite_@_#.png,,10,0,10,0,0,10,0,none,legend,5,healer,yellow,dark,200000,207115,,207125,207135,207145,new,,,1591,1924,150945,0,10,50,0,0,0,0,0,160,신화에 기록된 미의 여신처럼 아름다운 드래곤. 아프로디테의 너울거리는 날개를 보는 것만으로도 마음이 치유되는 기분이 든다고 한다.,0
120721,큐피트,땅 큐피트,cupiddragon,2,res/character/dragon/cupiddragon_@_#/cupiddragon_@_#.spine,2,1,0,0.8,0.8,0.9,1,res/ui/icons/cha/cupiddragon_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,earth,200000,207211,,207221,207231,207241,skill_active,,,1870,1726,140328,0,10,50,0,0,0,0,0,160,"사랑을 전해 준다고 알려진 드래곤. 사랑을 이루고자 하는 많은 사람이 이 드래곤을 찾지만, 실제로 사랑을 전해주는 것은 아니다.",0
120722,큐피트,물 큐피트,cupiddragon,2,res/character/dragon/cupiddragon_@_#/cupiddragon_@_#.spine,2,1,0,0.8,0.8,0.9,1,res/ui/icons/cha/cupiddragon_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,water,200000,207212,,207222,207232,207242,skill_active,,,1908,2275,108886,0,10,50,0,0,0,0,0,160,"사랑을 전해 준다고 알려진 드래곤. 사랑을 이루고자 하는 많은 사람이 이 드래곤을 찾지만, 실제로 사랑을 전해주는 것은 아니다.",0
120723,큐피트,불 큐피트,cupiddragon,2,res/character/dragon/cupiddragon_@_#/cupiddragon_@_#.spine,2,1,0,0.8,0.8,0.9,1,res/ui/icons/cha/cupiddragon_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,fire,200000,207213,,207223,207233,207243,skill_active,,,2264,1889,111161,0,10,50,0,0,0,0,0,160,"사랑을 전해 준다고 알려진 드래곤. 사랑을 이루고자 하는 많은 사람이 이 드래곤을 찾지만, 실제로 사랑을 전해주는 것은 아니다.",0
120724,큐피트,빛 큐피트,cupiddragon,2,res/character/dragon/cupiddragon_@_#/cupiddragon_@_#.spine,2,1,0,0.8,0.8,0.9,1,res/ui/icons/cha/cupiddragon_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,light,200000,207214,,207224,207234,207244,skill_active,,,1562,2332,121836,0,10,50,0,0,0,0,0,160,"사랑을 전해 준다고 알려진 드래곤. 사랑을 이루고자 하는 많은 사람이 이 드래곤을 찾지만, 실제로 사랑을 전해주는 것은 아니다.",0
120725,큐피트,어둠 큐피트,cupiddragon,2,res/character/dragon/cupiddragon_@_#/cupiddragon_@_#.spine,2,1,0,0.8,0.8,0.9,1,res/ui/icons/cha/cupiddragon_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,dark,200000,207215,,207225,207235,207245,skill_active,,,1862,2168,113396,0,10,50,0,0,0,0,0,160,"사랑을 전해 준다고 알려진 드래곤. 사랑을 이루고자 하는 많은 사람이 이 드래곤을 찾지만, 실제로 사랑을 전해주는 것은 아니다.",0
120731,태엽드래곤,땅 태엽드래곤,spiral,1,res/character/dragon/spiral_@_#/spiral_@_#.spine,2,0,0,0.8,0.8,0.9,1,res/ui/icons/cha/spiral_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,purple,earth,200003,207311,,207321,207331,207341,new,,,2048,1466,92259,0,10,50,0,0,0,0,0,40,드워프의 공학자가 만들었다고 알려진 드래곤. 기계로 만들어진 만큼 물에 약하고 녹이 슬면 태엽을 돌리기 어려우니 세심한 관리가 필요하다,0
120732,태엽드래곤,물 태엽드래곤,spiral,1,res/character/dragon/spiral_@_#/spiral_@_#.spine,2,0,0,0.8,0.8,0.9,1,res/ui/icons/cha/spiral_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,water,200003,207312,,207322,207332,207342,new,,,2124,1397,92349,0,10,50,0,0,0,0,0,40,드워프의 공학자가 만들었다고 알려진 드래곤. 기계로 만들어진 만큼 물에 약하고 녹이 슬면 태엽을 돌리기 어려우니 세심한 관리가 필요하다,0
120733,태엽드래곤,불 태엽드래곤,spiral,1,res/character/dragon/spiral_@_#/spiral_@_#.spine,2,0,0,0.8,0.8,0.9,1,res/ui/icons/cha/spiral_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,purple,fire,200003,207313,,207323,207333,207343,new,,,1948,1499,97939,0,10,50,0,0,0,0,0,40,드워프의 공학자가 만들었다고 알려진 드래곤. 기계로 만들어진 만큼 물에 약하고 녹이 슬면 태엽을 돌리기 어려우니 세심한 관리가 필요하다,0
120734,태엽드래곤,빛 태엽드래곤,spiral,1,res/character/dragon/spiral_@_#/spiral_@_#.spine,2,0,0,0.8,0.8,0.9,1,res/ui/icons/cha/spiral_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,light,200003,207314,,207324,207334,207344,new,,,2075,1565,77782,0,10,50,0,0,0,0,0,40,드워프의 공학자가 만들었다고 알려진 드래곤. 기계로 만들어진 만큼 물에 약하고 녹이 슬면 태엽을 돌리기 어려우니 세심한 관리가 필요하다,0
120741,앙그라,땅 앙그라,angra,1,res/character/dragon/angra_@_#/angra_@_#.spine,0,0,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/angra_@_#.png,,0,0,0,0,0,0,0,cardpack,legend,5,dealer,red,earth,200000,207413,,207423,207433,207443,skill_active,207453,hatch,2923,1711,110762,0,10,50,0,0,0,0,0,160,"먼 과거에 존재하던 고대 드래곤들의 왕. 카데스와 맞서 싸운 용감무쌍한 드래곤이었으나, 그 오만한 성격으로 인해 신의 미움을 사 봉인당하고 만다. 빛과 어둠의 전쟁으로 봉인이 약해져 최근 눈을 뜨게 된다.",0
120742,앙그라,물 앙그라,angra,1,res/character/dragon/angra_@_#/angra_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/angra_@_#.png,,0,0,0,0,0,0,0,none,legend,5,dealer,red,water,200000,207412,,207422,207432,207442,skill_active,207452,hatch,2640,1669,122774,0,10,50,0,0,0,0,0,160,"먼 과거에 존재하던 고대 드래곤들의 왕. 카데스와 맞서 싸운 용감무쌍한 드래곤이었으나, 그 오만한 성격으로 인해 신의 미움을 사 봉인당하고 만다. 빛과 어둠의 전쟁으로 봉인이 약해져 최근 눈을 뜨게 된다.",0
120743,앙그라,불 앙그라,angra,1,res/character/dragon/angra_@_#/angra_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/angra_@_#.png,,0,0,0,0,0,0,17,cardpack,legend,5,dealer,red,fire,200000,207413,,207423,207433,207443,skill_active,207453,hatch,2923,1711,110762,0,10,50,0,0,0,0,0,160,"먼 과거에 존재하던 고대 드래곤들의 왕. 카데스와 맞서 싸운 용감무쌍한 드래곤이었으나, 그 오만한 성격으로 인해 신의 미움을 사 봉인당하고 만다. 빛과 어둠의 전쟁으로 봉인이 약해져 최근 눈을 뜨게 된다.",0
120744,앙그라,빛 앙그라,angra,1,res/character/dragon/angra_@_#/angra_@_#.spine,0,0,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/angra_@_#.png,,0,0,0,0,0,0,0,cardpack,legend,5,dealer,red,light,200000,207413,,207423,207433,207443,skill_active,207453,hatch,2923,1711,110762,0,10,50,0,0,0,0,0,160,"먼 과거에 존재하던 고대 드래곤들의 왕. 카데스와 맞서 싸운 용감무쌍한 드래곤이었으나, 그 오만한 성격으로 인해 신의 미움을 사 봉인당하고 만다. 빛과 어둠의 전쟁으로 봉인이 약해져 최근 눈을 뜨게 된다.",0
120745,앙그라,어둠 앙그라,angra,1,res/character/dragon/angra_@_#/angra_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/angra_@_#.png,,0,0,0,0,0,0,0,cardpack,legend,5,dealer,red,dark,200000,207415,,207425,207435,207445,skill_active,207455,hatch,2838,1661,121188,0,10,50,0,0,0,0,0,160,"먼 과거에 존재하던 고대 드래곤들의 왕. 카데스와 맞서 싸운 용감무쌍한 드래곤이었으나, 그 오만한 성격으로 인해 신의 미움을 사 봉인당하고 만다. 빛과 어둠의 전쟁으로 봉인이 약해져 최근 눈을 뜨게 된다.",0
120751,파티드래곤,땅 파티드래곤,party,2,res/character/dragon/party_@_#/party_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/party_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,earth,200000,207511,,207521,207531,207541,skill_active,207551,hatch,1630,1987,140803,0,10,50,0,0,0,0,0,160,경사스러운 날에 자주 보이는 귀여운 생김새의 드래곤. 과거부터 다양한 축제에 이용된 만큼 타인을 즐겁게 만드는 재주가 뛰어나다. 성격이 명랑하여 각종 복지기관에서 환자를 돌보거나 격려하는 프렌드 드래곤으로 맹활약하고 있다.,0
120752,파티드래곤,물 파티드래곤,party,2,res/character/dragon/party_@_#/party_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/party_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,water,200000,207512,,207522,207532,207542,skill_active,207552,hatch,1500,2178,138869,0,10,50,0,0,0,0,0,160,경사스러운 날에 자주 보이는 귀여운 생김새의 드래곤. 과거부터 다양한 축제에 이용된 만큼 타인을 즐겁게 만드는 재주가 뛰어나다. 성격이 명랑하여 각종 복지기관에서 환자를 돌보거나 격려하는 프렌드 드래곤으로 맹활약하고 있다.,0
120753,파티드래곤,불 파티드래곤,party,2,res/character/dragon/party_@_#/party_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/party_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,fire,200000,207513,,207523,207533,207543,skill_active,207553,hatch,1555,2051,142140,0,10,50,0,0,0,0,0,160,경사스러운 날에 자주 보이는 귀여운 생김새의 드래곤. 과거부터 다양한 축제에 이용된 만큼 타인을 즐겁게 만드는 재주가 뛰어나다. 성격이 명랑하여 각종 복지기관에서 환자를 돌보거나 격려하는 프렌드 드래곤으로 맹활약하고 있다.,0
120754,파티드래곤,빛 파티드래곤,party,2,res/character/dragon/party_@_#/party_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/party_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,light,200000,207514,,207524,207534,207544,skill_active,207554,hatch,1420,1793,171394,0,10,50,0,0,0,0,0,160,경사스러운 날에 자주 보이는 귀여운 생김새의 드래곤. 과거부터 다양한 축제에 이용된 만큼 타인을 즐겁게 만드는 재주가 뛰어나다. 성격이 명랑하여 각종 복지기관에서 환자를 돌보거나 격려하는 프렌드 드래곤으로 맹활약하고 있다.,0
120755,파티드래곤,어둠 파티드래곤,party,2,res/character/dragon/party_@_#/party_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/party_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,dark,200000,207515,,207525,207535,207545,skill_active,207555,hatch,1367,2566,118644,0,10,50,0,0,0,0,0,160,경사스러운 날에 자주 보이는 귀여운 생김새의 드래곤. 과거부터 다양한 축제에 이용된 만큼 타인을 즐겁게 만드는 재주가 뛰어나다. 성격이 명랑하여 각종 복지기관에서 환자를 돌보거나 격려하는 프렌드 드래곤으로 맹활약하고 있다.,0
120761,크리마용,땅 크리마용,chrimadragon,2,res/character/dragon/chrimadragon_@_#/chrimadragon_@_#.spine,2,0,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/chrimadragon_@_#.png,,0,0,0,0,0,0,0,event,hero,4,supporter,blue,earth,200000,207611,,207621,207631,207641,new,,,2305,1591,94886,0,10,50,0,0,0,0,0,80,겨울에만 발견된다고 알려진 신비로운 용. 이색적인 장식을 몸에 장식한 것이 특징이며 장식의 색상만큼 활발하고 장난기가 많은편. 들려오는 민담으로는 루돌프를 도와 썰매를 끌었다고 전해진다,0
120762,크리마용,물 크리마용,chrimadragon,2,res/character/dragon/chrimadragon_@_#/chrimadragon_@_#.spine,2,0,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/chrimadragon_@_#.png,,0,0,0,0,0,0,0,event,hero,4,supporter,pink,water,200000,207612,,207622,207632,207642,new,,,2194,1519,106034,0,10,50,0,0,0,0,0,80,겨울에만 발견된다고 알려진 신비로운 용. 이색적인 장식을 몸에 장식한 것이 특징이며 장식의 색상만큼 활발하고 장난기가 많은편. 들려오는 민담으로는 루돌프를 도와 썰매를 끌었다고 전해진다,0
120763,크리마용,불 크리마용,chrimadragon,2,res/character/dragon/chrimadragon_@_#/chrimadragon_@_#.spine,2,0,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/chrimadragon_@_#.png,,0,0,0,0,0,0,0,event,hero,4,supporter,purple,fire,200000,207613,,207623,207633,207643,new,,,2408,1616,90153,0,10,50,0,0,0,0,0,80,겨울에만 발견된다고 알려진 신비로운 용. 이색적인 장식을 몸에 장식한 것이 특징이며 장식의 색상만큼 활발하고 장난기가 많은편. 들려오는 민담으로는 루돌프를 도와 썰매를 끌었다고 전해진다,0
120771,타이탄,땅 타이탄,titan,1,res/character/dragon/titan_@_#/titan_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/titan_@_#.png,,10,0,10,0,0,10,0,none,legend,5,tanker,orange,earth,200000,207711,,207721,207731,207741,new,,,1277,2952,99287,0,10,50,0,0,0,0,0,160,거인의 힘을 간직한 거대 드래곤. 강한 힘과 뛰어난 방어력을 지녔으나 그만큼 기동력은 떨어지는 편.,0
120772,타이탄,물 타이탄,titan,1,res/character/dragon/titan_@_#/titan_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/titan_@_#.png,,10,0,10,0,0,10,0,none,legend,5,tanker,yellow,water,200000,207712,,207722,207732,207742,new,,,1188,1956,171494,0,10,50,0,0,0,0,0,160,거인의 힘을 간직한 거대 드래곤. 강한 힘과 뛰어난 방어력을 지녔으나 그만큼 기동력은 떨어지는 편.,0
120773,타이탄,불 타이탄,titan,1,res/character/dragon/titan_@_#/titan_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/titan_@_#.png,,10,0,10,0,0,10,0,none,legend,5,tanker,yellow,fire,200000,207713,,207723,207733,207743,new,,,1536,1809,165629,0,10,50,0,0,0,0,0,160,거인의 힘을 간직한 거대 드래곤. 강한 힘과 뛰어난 방어력을 지녔으나 그만큼 기동력은 떨어지는 편.,0
120775,타이탄,어둠 타이탄,titan,1,res/character/dragon/titan_@_#/titan_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/titan_@_#.png,,10,0,10,0,0,10,0,none,legend,5,tanker,orange,dark,200000,207715,,207725,207735,207745,new,,,1109,2934,114855,0,10,50,0,0,0,0,0,160,거인의 힘을 간직한 거대 드래곤. 강한 힘과 뛰어난 방어력을 지녔으나 그만큼 기동력은 떨어지는 편.,0
120781,미니드래곤,땅 미니드래곤,minidragon,2,res/character/dragon/minidragon_@_#/minidragon_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/minidragon_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,earth,200000,207811,,207821,207831,207841,skill_active,,,2671,1641,102408,0,10,50,0,0,0,0,0,160,"작은 성체로 빠른 스피드를 뽐내는 미니 드래곤. “작은 고추가 맵다.""는 속담처럼, 작다고 무시하면 안 된다.",0
120782,미니드래곤,물 미니드래곤,minidragon,2,res/character/dragon/minidragon_@_#/minidragon_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/minidragon_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,purple,water,200000,207812,,207822,207832,207842,skill_active,,,2439,1815,109879,0,10,50,0,0,0,0,0,160,"작은 성체로 빠른 스피드를 뽐내는 미니 드래곤. “작은 고추가 맵다.""는 속담처럼, 작다고 무시하면 안 된다.",0
120783,미니드래곤,불 미니드래곤,minidragon,2,res/character/dragon/minidragon_@_#/minidragon_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/minidragon_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,purple,fire,200000,207813,,207823,207833,207843,skill_active,,,2514,1739,108097,0,10,50,0,0,0,0,0,160,"작은 성체로 빠른 스피드를 뽐내는 미니 드래곤. “작은 고추가 맵다.""는 속담처럼, 작다고 무시하면 안 된다.",0
120784,미니드래곤,빛 미니드래곤,minidragon,2,res/character/dragon/minidragon_@_#/minidragon_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/minidragon_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,light,200000,207814,,207824,207834,207844,skill_active,,,2731,1682,89973,0,10,50,0,0,0,0,0,160,"작은 성체로 빠른 스피드를 뽐내는 미니 드래곤. “작은 고추가 맵다.""는 속담처럼, 작다고 무시하면 안 된다.",0
120791,미트라,땅 미트라,mithra,1,res/character/dragon/mithra_@_#/mithra_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/mithra_@_#.png,,0,0,0,0,0,0,0,cardpack,legend,5,supporter,blue,earth,200000,207911,,207931,207921,207941,skill_active,207951,hatch,1961,2260,137696,0,10,50,0,0,0,0,0,160,신의 의지를 따르며 넒은 우주를 오가면서 여러 행성의 질서를 지키고 죄를 범한 불멸자를 처벌하는 사명을 맡고 있는 드래곤. 과거에 자신이 봉인했던 앙그라를 쫓아 지상으로 내려왔다.,0
120792,미트라,물 미트라,mithra,1,res/character/dragon/mithra_@_#/mithra_@_#.spine,0,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/mithra_@_#.png,,0,0,0,0,0,0,18,cardpack,legend,5,supporter,blue,water,200000,207914,,207934,207924,207944,skill_active,207954,hatch,1852,1956,151741,0,10,50,0,0,0,0,0,160,신의 의지를 따르며 넒은 우주를 오가면서 여러 행성의 질서를 지키고 죄를 범한 불멸자를 처벌하는 사명을 맡고 있는 드래곤. 과거에 자신이 봉인했던 앙그라를 쫓아 지상으로 내려왔다.,0
