sid,r_d_name,r_rarity,r_신규입력 여부,r_s_name,skill_form,skill_type,t_name,res_icon,r_res_icon,res_1,res_scale,res_2,res_3,res_hit,camera_work,indicator,skill_size,animation,motion_type,dir,chance_type,chance_value,game_mode,target_formation,target_type,target_count,casting_time,req_mana,pre_delay,power_source,power_rate,power_add,ignore,cooldown,hit,val_1,val_2,val_3,status_effect_type,status_effect_target,status_effect_duration,status_effect_rate,status_effect_value,r_gd,add_option_type_1,add_option_target_1,add_option_target_count_1,add_option_trigger_1,add_option_time_1,add_option_rate_1,add_option_source_1,add_option_value_1,add_option_type_2,add_option_target_2,add_option_target_count_2,add_option_trigger_2,add_option_time_2,add_option_rate_2,add_option_source_2,add_option_value_2,ai_division,desc_1,desc_2,desc_3,desc_4,desc_5,r_condition1,r_condition2,r_feedback1,r_feedback2,t_desc
200431,땅 오르페우스,hero,c,패시브 2,code,status_effect,공격력 증가,res/ui/icon/skill/200431.png,,,,,,,,,,,instant,-1,under_self_hp,50,,,self,1,0,,0,,,,,5,1,,,,,,,,,,atk_up,self,1,skill_start,-1,100,,25,,,,,,,,,,chance_value,add_option_value_1,,,,,,,,자신의 생명력이 {1}% 미만일 때 자신의 공격력 {2}% 증가
200432,물 오르페우스,hero,c,스탯 강화,code,status_effect,공격력 증가,res/ui/icon/skill/200432.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,,,,,,,atk_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,자신의 공격력 {1}% 증가
200433,불 오르페우스,hero,c,패시브 2,code,skill_heal_single,회복,res/ui/icon/skill/200433.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,indie_turn,5,,,ally_none,5,0,,0,target_max_hp,10,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,power_rate,,,,,,,,{1}회 공격마다 아군 전체에게 최대 생명력의 {2}% 회복
200435,어둠 오르페우스,hero,c,패시브 2,code,status_effect,공격력 증가,res/ui/icon/skill/200435.png,,,,,,,,,,,instant,-1,under_self_hp,50,,,self,1,0,,0,,,,,5,1,,,,,,,,,,atk_up,self,1,skill_start,-1,100,,25,,,,,,,,,,chance_value,add_option_value_1,,,,,,,,자신의 생명력이 {1}% 미만일 때 자신의 공격력 {2}% 증가
200441,땅 오르페우스,hero,c,드래그 강화,code,skill_rush,땅울림,res/ui/icon/skill/200441.png,,,,res/effect/skill_orpheusdragon/skill_orpheusdragon.vrp,,,full,square_width,2,,instant,-1,active,,,,enemy_random,4,0,3,0,atk,350,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,target_count,,,,,,,,,드래그 스킬의 타겟 범위가 {1}명으로 증가
200442,물 오르페우스,hero,c,드래그 강화,code,skill_rush,땅울림,res/ui/icon/skill/200442.png,,,,res/effect/skill_orpheusdragon/skill_orpheusdragon.vrp,,,full,square_width,2,,instant,-1,active,,,,enemy_random,4,0,3,0,atk,350,,,5,1,,,,,,,,,,def_down,target,,skill_hit,10,100,,30,,,,,,,,,,target_count,,,,,8,10,공격력15%증가,공격력20%증가,드래그 스킬의 타겟 범위가 {1}명으로 증가
200443,불 오르페우스,hero,c,스탯 강화,code,status_effect,생명력 증가,res/ui/icon/skill/200443.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,,,,,,,passive_hp_up,self,1,skill_start,-1,100,,30,,,,,,,,,,add_option_value_1,,,,,,,,,자신의 최대 생명력 {1}% 증가
200445,어둠 오르페우스,hero,c,드래그 강화,code,skill_rush,땅울림,res/ui/icon/skill/200445.png,,,,res/effect/skill_orpheusdragon/skill_orpheusdragon.vrp,,,full,square_width,2,,instant,-1,active,,,,enemy_random,4,0,3,0,atk,350,,,5,1,,,,,,,,,,stun,target,,skill_hit,7,100,,100,,,,,,,,,,target_count,power_rate * hit,add_option_time_1,,,8,10,공격력15%증가,공격력20%증가,드래그 스킬의 타겟 범위가 {1}명으로 증가
200511,땅 애플칙,common,e,드래그 스킬,code,skill_aoe_round_throw,사과 드립니다,res/ui/icon/skill/200511.png,,res/effect/skill_applecheek_boom/skill_applecheek_boom_@.vrp,,,,,close_up,round,1,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,300,,,3,1,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,2,4,공격력15%증가,공격력20%증가,원형 범위의 적 {1}명에게 공격력의 {2}% 피해
200512,물 애플칙,common,e,드래그 스킬,code,skill_aoe_round_throw,사과 드립니다,res/ui/icon/skill/200512.png,,res/effect/skill_applecheek_boom/skill_applecheek_boom_@.vrp,,,,,close_up,round,1,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,300,,,3,1,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,2,4,공격력15%증가,공격력20%증가,원형 범위의 적 {1}명에게 공격력의 {2}% 피해
200513,불 애플칙,common,e,드래그 스킬,code,skill_aoe_round_throw,사과 드립니다,res/ui/icon/skill/200513.png,,res/effect/skill_applecheek_boom/skill_applecheek_boom_@.vrp,,,,,close_up,round,1,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,300,,,3,1,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,#N/A,#N/A,#N/A,#N/A,원형 범위의 적 {1}명에게 공격력의 {2}% 피해
200514,빛 애플칙,common,e,드래그 스킬,code,skill_aoe_round_throw,사과 드립니다,res/ui/icon/skill/200514.png,,res/effect/skill_applecheek_boom/skill_applecheek_boom_@.vrp,,,,,close_up,round,1,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,300,,,3,1,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,#N/A,#N/A,#N/A,#N/A,원형 범위의 적 {1}명에게 공격력의 {2}% 피해
200515,어둠 애플칙,common,e,드래그 스킬,code,skill_aoe_round_throw,사과 드립니다,res/ui/icon/skill/200515.png,,res/effect/skill_applecheek_boom/skill_applecheek_boom_@.vrp,,,,,close_up,round,1,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,300,,,3,1,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,#N/A,#N/A,#N/A,#N/A,원형 범위의 적 {1}명에게 공격력의 {2}% 피해
200521,땅 애플칙,common,e,패시브 1,code,skill_enumrate_curve,주스드세요,res/ui/icon/skill/200521.png,,res/missile/missile_leaf/missile_leaf_@.vrp,,,,,,,,,instant,-1,indie_time,15,,,enemy_random,2,0,,0,atk,50,,,5,5,polygons,random,,,,,,,17,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 무작위 적 {2}명에게 공격력의 {3}% 피해
200522,물 애플칙,common,e,패시브 1,code,skill_enumrate_curve,주스드세요,res/ui/icon/skill/200522.png,,res/missile/missile_leaf/missile_leaf_@.vrp,,,,,,,,,instant,-1,indie_time,15,,,enemy_random,2,0,,0,atk,50,,,5,5,polygons,random,,,,,,,17,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 무작위 적 {2}명에게 공격력의 {3}% 피해
200523,불 애플칙,common,e,패시브 1,code,skill_enumrate_curve,주스드세요,res/ui/icon/skill/200523.png,,res/missile/missile_leaf/missile_leaf_@.vrp,,,,,,,,,instant,-1,indie_time,15,,,enemy_random,2,0,,0,atk,50,,,5,5,polygons,random,,,,,,,17,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 무작위 적 {2}명에게 공격력의 {3}% 피해
200524,빛 애플칙,common,e,패시브 1,code,skill_enumrate_curve,주스드세요,res/ui/icon/skill/200524.png,,res/missile/missile_leaf/missile_leaf_@.vrp,,,,,,,,,instant,-1,indie_time,15,,,enemy_random,2,0,,0,atk,50,,,5,5,polygons,random,,,,,,,17,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 무작위 적 {2}명에게 공격력의 {3}% 피해
200525,어둠 애플칙,common,e,패시브 1,code,skill_enumrate_curve,주스드세요,res/ui/icon/skill/200525.png,,res/missile/missile_leaf/missile_leaf_@.vrp,,,,,,,,,instant,-1,indie_time,15,,,enemy_random,2,0,,0,atk,50,,,5,5,polygons,random,,,,,,,17,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 무작위 적 {2}명에게 공격력의 {3}% 피해
200531,땅 애플칙,common,e,패시브 2,code,status_effect,썩은 주스,res/ui/icon/skill/200531.png,,,,,,,,,,,instant,-1,indie_rate,10,,,enemy_atk_high,2,0,,0,,,,,5,1,,,,,,,,,,def_down,target,,skill_start,15,100,,20,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,공격시 {1}% 확률로 공격력이 가장 높은 적 {2}명에게 {3}초간 방어력 {4}% 감소
200532,물 애플칙,common,e,패시브 2,code,status_effect,썩은 주스,res/ui/icon/skill/200532.png,,,,,,,,,,,instant,-1,indie_rate,10,,,enemy_atk_high,2,0,,0,,,,,5,1,,,,,,,,,,atk_down,target,,skill_start,15,100,,20,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,공격시 {1}% 확률로 공격력이 가장 높은 적 {2}명에게 {3}초간 공격력 {4}% 감소
200533,불 애플칙,common,e,패시브 2,code,status_effect,썩은 주스,res/ui/icon/skill/200533.png,,,,,,,,,,,instant,-1,indie_rate,10,,,enemy_atk_high,2,0,,0,,,,,5,1,,,,,,,,,,hit_rate_down,target,,skill_start,15,100,,20,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,공격시 {1}% 확률로 공격력이 가장 높은 적 {2}명에게 {3}초간 명중 {4}% 감소
200534,빛 애플칙,common,e,패시브 2,code,status_effect,썩은 주스,res/ui/icon/skill/200534.png,,,,,,,,,,,instant,-1,indie_rate,10,,,enemy_atk_high,2,0,,0,,,,,5,1,,,,,,,,,,aspd_down,target,,skill_start,15,100,,20,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,공격시 {1}% 확률로 공격력이 가장 높은 적 {2}명에게 {3}초간 공격속도 {4}% 감소
200535,어둠 애플칙,common,e,패시브 2,code,status_effect,썩은 주스,res/ui/icon/skill/200535.png,,,,,,,,,,,instant,-1,indie_rate,10,,,enemy_atk_high,2,0,,0,,,,,5,1,,,,,,,,,,cri_chance_down,target,,skill_start,15,100,,20,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,공격시 {1}% 확률로 공격력이 가장 높은 적 {2}명에게 {3}초간 치명확률 {4}% 감소
200541,땅 애플칙,common,e,스탯 강화,code,status_effect,공격력 생명력 증가,res/ui/icon/skill/200541.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,0,0,,,,,,1,,,,,,,,,,passive_atk_up,target,1,skill_start,-1,100,,15,passive_hp_up,target,1,skill_start,-1,100,,15,,add_option_value_1,add_option_value_2,,,,,,,,자신의 공격력 및 최대 생명력 {1}% 증가
200542,물 애플칙,common,e,스탯 강화,code,status_effect,공격력 생명력 증가,res/ui/icon/skill/200542.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,0,0,,,,,,1,,,,,,,,,,passive_atk_up,target,1,skill_start,-1,100,,15,passive_hp_up,target,1,skill_start,-1,100,,15,,add_option_value_1,add_option_value_2,,,,,,,,자신의 공격력 및 최대 생명력 {1}% 증가
200543,불 애플칙,common,e,스탯 강화,code,status_effect,공격력 생명력 증가,res/ui/icon/skill/200543.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,0,0,,,,,,1,,,,,,,,,,passive_atk_up,target,1,skill_start,-1,100,,15,passive_hp_up,target,1,skill_start,-1,100,,15,,add_option_value_1,add_option_value_2,,,,,,,,자신의 공격력 및 최대 생명력 {1}% 증가
200544,빛 애플칙,common,e,스탯 강화,code,status_effect,공격력 생명력 증가,res/ui/icon/skill/200544.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,0,0,,,,,,1,,,,,,,,,,passive_atk_up,target,1,skill_start,-1,100,,15,passive_hp_up,target,1,skill_start,-1,100,,15,,add_option_value_1,add_option_value_2,,,,,,,,자신의 공격력 및 최대 생명력 {1}% 증가
200545,어둠 애플칙,common,e,스탯 강화,code,status_effect,공격력 생명력 증가,res/ui/icon/skill/200545.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,0,0,,,,,,1,,,,,,,,,,passive_atk_up,target,1,skill_start,-1,100,,15,passive_hp_up,target,1,skill_start,-1,100,,15,,add_option_value_1,add_option_value_2,,,,,,,,자신의 공격력 및 최대 생명력 {1}% 증가
200611,땅 에스티미아,rare,e,드래그 스킬,code,skill_heal_aoe_square_height,녹의 신념,res/ui/icon/skill/200611.png,,res/effect/skill_height_heal/skill_height_heal.vrp,,,,,full,square_height,2,,instant,-1,active,,,,ally_random,3,0,2,0,atk,325,,,4,1,,,,x,x,0,0,0,,cure,target,,skill_hit,1,100,,1,,,,,,,,,dispell,target_count,power_rate * hit,add_option_value_1,,,3,5,체력10%회복,체력20%회복,직선 범위의 아군 {1}명에게 공격력의 {2}% 만큼 생명력 회복 및 대상에게 걸려있는 해로운 효과 {3}개 제거
200612,물 에스티미아,rare,e,드래그 스킬,code,skill_heal_aoe_square_height,녹의 신념,res/ui/icon/skill/200612.png,,res/effect/skill_height_heal/skill_height_heal.vrp,,,,,full,square_height,2,,instant,-1,active,,,,ally_random,3,0,2,0,atk,325,,,4,1,,,,x,x,0,0,0,,cure,target,,skill_hit,1,100,,1,,,,,,,,,dispell,target_count,power_rate * hit,add_option_value_1,,,3,5,체력10%회복,체력20%회복,직선 범위의 아군 {1}명에게 공격력의 {2}% 만큼 생명력 회복 및 대상에게 걸려있는 해로운 효과 {3}개 제거
200613,불 에스티미아,rare,e,드래그 스킬,code,skill_heal_aoe_square_height,녹의 신념,res/ui/icon/skill/200613.png,,res/effect/skill_height_heal/skill_height_heal.vrp,,,,,full,square_height,2,,instant,-1,active,,,,ally_random,3,0,2,0,atk,325,,,4,1,,,,x,x,0,0,0,,cure,target,,skill_hit,1,100,,1,,,,,,,,,dispell,target_count,power_rate * hit,add_option_value_1,,,3,5,체력10%회복,체력20%회복,직선 범위의 아군 {1}명에게 공격력의 {2}% 만큼 생명력 회복 및 대상에게 걸려있는 해로운 효과 {3}개 제거
200614,빛 에스티미아,rare,e,드래그 스킬,code,skill_heal_aoe_square_height,녹의 신념,res/ui/icon/skill/200614.png,,res/effect/skill_height_heal/skill_height_heal.vrp,,,,,full,square_height,2,,instant,-1,active,,,,ally_random,3,0,2,0,atk,325,,,4,1,,,,x,x,0,0,0,,cure,target,,skill_hit,1,100,,1,,,,,,,,,dispell,target_count,power_rate * hit,add_option_value_1,,,#N/A,#N/A,#N/A,#N/A,직선 범위의 아군 {1}명에게 공격력의 {2}% 만큼 생명력 회복 및 대상에게 걸려있는 해로운 효과 {3}개 제거
200615,어둠 에스티미아,rare,e,드래그 스킬,code,skill_heal_aoe_square_height,녹의 신념,res/ui/icon/skill/200615.png,,res/effect/skill_height_heal/skill_height_heal.vrp,,,,,full,square_height,2,,instant,-1,active,,,,ally_random,3,0,2,0,atk,325,,,4,1,,,,x,x,0,0,0,,cure,target,,skill_hit,1,100,,1,,,,,,,,,dispell,target_count,power_rate * hit,add_option_value_1,,,#N/A,#N/A,#N/A,#N/A,직선 범위의 아군 {1}명에게 공격력의 {2}% 만큼 생명력 회복 및 대상에게 걸려있는 해로운 효과 {3}개 제거
200621,땅 에스티미아,rare,e,패시브 1,code,skill_buff,피어나는 생명,res/ui/icon/skill/200621.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,indie_time,15,,front,ally_random,1,0,,0,,,,,15,1,,,,,,,,,,heal,target,,skill_start,5,100,target_max_hp,5,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,{1}초마다 전방 우선 아군 {2}명에게 {3}초간 매초마다 대상의 생명력의 {4}%씩 회복
200622,물 에스티미아,rare,e,패시브 1,code,skill_buff,피어나는 생명,res/ui/icon/skill/200622.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,indie_time,15,,,ally_hp_low,1,0,,0,,,,,15,1,,,,,,,,,,heal,target,,skill_start,5,100,target_max_hp,5,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,{1}초마다 생명력이 가장 낮은 아군 {2}명에게 {3}초간 매초마다 대상의 생명력의 {4}%씩 회복
200623,불 에스티미아,rare,e,패시브 1,code,status_effect,피어나는 생명,res/ui/icon/skill/200623.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,indie_time,15,,,ally_random,2,0,,0,,,,,15,1,,,,,,,,,,heal,target,,skill_start,5,100,target_max_hp,5,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,{1}초마다 무작위 아군 {2}명에게 {3}초간 매초마다 대상의 생명력의 {4}%씩 회복
200624,빛 에스티미아,rare,e,패시브 1,code,skill_buff,피어나는 생명,res/ui/icon/skill/200624.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,indie_time,15,,,ally_tanker,1,0,,0,,,,,15,1,,,,,,,,,,heal,target,,skill_start,5,100,target_max_hp,5,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,{1}초마다 방어형 우선 아군 {2}명에게 {3}초간 매초마다 대상의 생명력의 {4}%씩 회복
200625,어둠 에스티미아,rare,e,패시브 1,code,status_effect,피어나는 생명,res/ui/icon/skill/200625.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,indie_time,15,,,ally_random,2,0,,0,,,,,15,1,,,,,,,,,,heal,target,,skill_start,5,100,target_max_hp,5,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,{1}초마다 무작위 아군 {2}명에게 {3}초간 매초마다 대상의 생명력의 {4}%씩 회복
200631,땅 에스티미아,rare,e,패시브 2,code,status_effect,숲의 정기,res/ui/icon/skill/200631.png,,,,,,,,,,,instant,-1,under_teammate_hp,25,,,ally_hp_low,1,0,,0,atk,50,,,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,power_rate,cooldown,,,,,,,자신을 제외한 아군의 생명력이 {1}% 미만일 때 대상에게 공격력의 {2}% 만큼 생명력 회복 (쿨타임 {3}초)
200632,물 에스티미아,rare,e,패시브 2,code,status_effect,숲의 정기,res/ui/icon/skill/200632.png,,,,,,,,,,,instant,-1,under_self_hp,50,,,self,1,0,,0,atk,150,,,999,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,power_rate,,,,,,,,자신의 생명력이 {1}% 미만일 때 자신에게 공격력의 {2}% 만큼 생명력 회복 (1회만 발동)
200633,불 에스티미아,rare,e,패시브 2,code,skill_heal_single,숲의 정기,res/ui/icon/skill/200633.png,,,,,,,,,,,instant,-1,indie_time,10,,,self,1,0,,0,atk,20,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,power_rate,,,,,,,,{1}초마다 자신에게 공격력의 {2}% 만큼 생명력 회복
200634,빛 에스티미아,rare,e,패시브 2,code,skill_heal_single,숲의 정기,res/ui/icon/skill/200634.png,,,,,,,,,,,instant,-1,basic_rate,10,,,self,1,0,,0,atk,10,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,power_rate,,,,,,,,일반공격시 {1}% 확률로 자신에게 공격력의 {2}% 만큼 생명력 회복
200635,어둠 에스티미아,rare,e,패시브 2,code,skill_heal_single,숲의 정기,res/ui/icon/skill/200635.png,,,,,,,,,,,instant,-1,under_atk_rate,10,,,self,1,0,,0,atk,20,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,power_rate,,,,,,,,피격시 {1}% 확률로 자신에게 공격력의 {2}% 만큼 생명력 회복
200641,땅 에스티미아,rare,e,스탯 강화,code,status_effect,생명력 증가,res/ui/icon/skill/200641.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,,,,,,,1,,,,x,x,0,0,0,,passive_hp_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,자신의 최대 생명력 {1}% 증가
200642,물 에스티미아,rare,e,스탯 강화,code,status_effect,생명력 증가,res/ui/icon/skill/200642.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,,,,,,,1,,,,x,x,0,0,0,,passive_hp_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,자신의 최대 생명력 {1}% 증가
200643,불 에스티미아,rare,e,스탯 강화,code,status_effect,생명력 증가,res/ui/icon/skill/200643.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,,,,,,,1,,,,x,x,0,0,0,,passive_hp_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,자신의 최대 생명력 {1}% 증가
200644,빛 에스티미아,rare,e,스탯 강화,code,status_effect,생명력 증가,res/ui/icon/skill/200644.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,,,,,,,1,,,,x,x,0,0,0,,passive_hp_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,자신의 최대 생명력 {1}% 증가
200645,어둠 에스티미아,rare,e,스탯 강화,code,status_effect,생명력 증가,res/ui/icon/skill/200645.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,,,,,,,1,,,,x,x,0,0,0,,passive_hp_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,자신의 최대 생명력 {1}% 증가
200711,땅 스파인,rare,cc,드래그 스킬,code,skill_aoe_round,가시의 별,res/ui/icon/skill/200711.png,res/ui/icon/skill/200161.png,res/effect/skill_applecheek_boom/skill_applecheek_boom_@.vrp,,res/effect/effect_spin/effect_spin.vrp,,,tracking,round,3,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,33,,,4,10,,,,x,x,0,0,0,,def_down,target,,skill_hit,10,100,,25,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,5,7,공격력15%증가,공격력20%증가,원형 범위의 적 {1}명에게 공격력의 {2}% 피해 및 {3}초간 방어력 {4}% 감소
200712,물 스파인,rare,cc,드래그 스킬,code,skill_aoe_round,가시의 별,res/ui/icon/skill/200712.png,res/ui/icon/skill/200161.png,res/effect/skill_applecheek_boom/skill_applecheek_boom_@.vrp,,res/effect/effect_spin/effect_spin.vrp,,,tracking,round,3,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,33,,,4,10,,,,x,x,0,0,0,,def_down,target,,skill_hit,10,100,,25,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,5,7,공격력15%증가,공격력20%증가,원형 범위의 적 {1}명에게 공격력의 {2}% 피해 및 {3}초간 방어력 {4}% 감소
200713,불 스파인,rare,cc,드래그 스킬,code,skill_aoe_round,가시의 별,res/ui/icon/skill/200713.png,res/ui/icon/skill/200161.png,res/effect/skill_applecheek_boom/skill_applecheek_boom_@.vrp,,res/effect/effect_spin/effect_spin.vrp,,,tracking,round,3,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,33,,,4,10,,,,x,x,0,0,0,,def_down,target,,skill_hit,10,100,,25,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,#N/A,#N/A,#N/A,#N/A,원형 범위의 적 {1}명에게 공격력의 {2}% 피해 및 {3}초간 방어력 {4}% 감소
