item,category,t_name,t_desc,icon,type,full_type,attr,role,color,rarity,grade,evolution,did,count,sale_price,get_region,package
710113,object,체력 1번 룬,3등급 체력 1번 룬,,rune,rune_slot1_set1_03,,,,,3,,,1,800,1220003;1120112;1120101,
710114,object,체력 1번 룬,4등급 체력 1번 룬,,rune,rune_slot1_set1_04,,,,,4,,,1,1300,1220004;1120712;1120701,
710115,object,체력 1번 룬,5등급 체력 1번 룬,,rune,rune_slot1_set1_05,,,,,5,,,1,1700,1220005,
710116,object,체력 1번 룬,6등급 체력 1번 룬,,rune,rune_slot1_set1_06,,,,,6,,,1,2700,1220006,
710121,object,체력 2번 룬,1등급 체력 2번 룬,,rune,rune_slot2_set1_01,,,,,1,,,1,100,1220001;1110112;1110102,
710122,object,체력 2번 룬,2등급 체력 2번 룬,,rune,rune_slot2_set1_02,,,,,2,,,1,400,1220002;1110712;1110702,
710123,object,체력 2번 룬,3등급 체력 2번 룬,,rune,rune_slot2_set1_03,,,,,3,,,1,800,1220003;1120112;1120102,
710124,object,체력 2번 룬,4등급 체력 2번 룬,,rune,rune_slot2_set1_04,,,,,4,,,1,1300,1220004;1120712;1120702,
710125,object,체력 2번 룬,5등급 체력 2번 룬,,rune,rune_slot2_set1_05,,,,,5,,,1,1700,1220005,
710126,object,체력 2번 룬,6등급 체력 2번 룬,,rune,rune_slot2_set1_06,,,,,6,,,1,2700,1220006,
710131,object,체력 3번 룬,1등급 체력 3번 룬,,rune,rune_slot3_set1_01,,,,,1,,,1,100,1220001;1110112;1110103,
710132,object,체력 3번 룬,2등급 체력 3번 룬,,rune,rune_slot3_set1_02,,,,,2,,,1,400,1220002;1110712;1110703,
710133,object,체력 3번 룬,3등급 체력 3번 룬,,rune,rune_slot3_set1_03,,,,,3,,,1,800,1220003;1120112;1120103,
710134,object,체력 3번 룬,4등급 체력 3번 룬,,rune,rune_slot3_set1_04,,,,,4,,,1,1300,1220004;1120712;1120703,
710135,object,체력 3번 룬,5등급 체력 3번 룬,,rune,rune_slot3_set1_05,,,,,5,,,1,1700,1220005,
710136,object,체력 3번 룬,6등급 체력 3번 룬,,rune,rune_slot3_set1_06,,,,,6,,,1,2700,1220006,
710141,object,체력 4번 룬,1등급 체력 4번 룬,,rune,rune_slot4_set1_01,,,,,1,,,1,100,1220001;1110112;1110104,
710142,object,체력 4번 룬,2등급 체력 4번 룬,,rune,rune_slot4_set1_02,,,,,2,,,1,400,1220002;1110712;1110704,
710143,object,체력 4번 룬,3등급 체력 4번 룬,,rune,rune_slot4_set1_03,,,,,3,,,1,800,1220003;1120112;1120104,
710144,object,체력 4번 룬,4등급 체력 4번 룬,,rune,rune_slot4_set1_04,,,,,4,,,1,1300,1220004;1120712;1120704,
710145,object,체력 4번 룬,5등급 체력 4번 룬,,rune,rune_slot4_set1_05,,,,,5,,,1,1700,1220005,
710146,object,체력 4번 룬,6등급 체력 4번 룬,,rune,rune_slot4_set1_06,,,,,6,,,1,2700,1220006,
710151,object,체력 5번 룬,1등급 체력 5번 룬,,rune,rune_slot5_set1_01,,,,,1,,,1,100,1220001;1110112;1110105,
710152,object,체력 5번 룬,2등급 체력 5번 룬,,rune,rune_slot5_set1_02,,,,,2,,,1,400,1220002;1110712;1110705,
710153,object,체력 5번 룬,3등급 체력 5번 룬,,rune,rune_slot5_set1_03,,,,,3,,,1,800,1220003;1120112;1120105,
710154,object,체력 5번 룬,4등급 체력 5번 룬,,rune,rune_slot5_set1_04,,,,,4,,,1,1300,1220004;1120712;1120705,
710155,object,체력 5번 룬,5등급 체력 5번 룬,,rune,rune_slot5_set1_05,,,,,5,,,1,1700,1220005,
710156,object,체력 5번 룬,6등급 체력 5번 룬,,rune,rune_slot5_set1_06,,,,,6,,,1,2700,1220006,
710161,object,체력 6번 룬,1등급 체력 6번 룬,,rune,rune_slot6_set1_01,,,,,1,,,1,100,1220001;1110112;1110106,
710162,object,체력 6번 룬,2등급 체력 6번 룬,,rune,rune_slot6_set1_02,,,,,2,,,1,400,1220002;1110712;1110706,
710163,object,체력 6번 룬,3등급 체력 6번 룬,,rune,rune_slot6_set1_03,,,,,3,,,1,800,1220003;1120112;1120106,
710164,object,체력 6번 룬,4등급 체력 6번 룬,,rune,rune_slot6_set1_04,,,,,4,,,1,1300,1220004;1120712;1120706,
710165,object,체력 6번 룬,5등급 체력 6번 룬,,rune,rune_slot6_set1_05,,,,,5,,,1,1700,1220005,
710166,object,체력 6번 룬,6등급 체력 6번 룬,,rune,rune_slot6_set1_06,,,,,6,,,1,2700,1220006,
710211,object,기회 1번 룬,1등급 기회 1번 룬,,rune,rune_slot1_set2_01,,,,,1,,,1,100,1220001;1110212;1110201,
710212,object,기회 1번 룬,2등급 기회 1번 룬,,rune,rune_slot1_set2_02,,,,,2,,,1,400,1220002;1110812;1110801,
710213,object,기회 1번 룬,3등급 기회 1번 룬,,rune,rune_slot1_set2_03,,,,,3,,,1,800,1220003;1120212;1120201,
710214,object,기회 1번 룬,4등급 기회 1번 룬,,rune,rune_slot1_set2_04,,,,,4,,,1,1300,1220004;1120812;1120801,
710215,object,기회 1번 룬,5등급 기회 1번 룬,,rune,rune_slot1_set2_05,,,,,5,,,1,1700,1220005,
710216,object,기회 1번 룬,6등급 기회 1번 룬,,rune,rune_slot1_set2_06,,,,,6,,,1,2700,1220006,
710221,object,기회 2번 룬,1등급 기회 2번 룬,,rune,rune_slot2_set2_01,,,,,1,,,1,100,1220001;1110212;1110202,
710222,object,기회 2번 룬,2등급 기회 2번 룬,,rune,rune_slot2_set2_02,,,,,2,,,1,400,1220002;1110812;1110802,
710223,object,기회 2번 룬,3등급 기회 2번 룬,,rune,rune_slot2_set2_03,,,,,3,,,1,800,1220003;1120212;1120202,
710224,object,기회 2번 룬,4등급 기회 2번 룬,,rune,rune_slot2_set2_04,,,,,4,,,1,1300,1220004;1120812;1120802,
710225,object,기회 2번 룬,5등급 기회 2번 룬,,rune,rune_slot2_set2_05,,,,,5,,,1,1700,1220005,
710226,object,기회 2번 룬,6등급 기회 2번 룬,,rune,rune_slot2_set2_06,,,,,6,,,1,2700,1220006,
710231,object,기회 3번 룬,1등급 기회 3번 룬,,rune,rune_slot3_set2_01,,,,,1,,,1,100,1220001;1110212;1110203,
710232,object,기회 3번 룬,2등급 기회 3번 룬,,rune,rune_slot3_set2_02,,,,,2,,,1,400,1220002;1110812;1110803,
710233,object,기회 3번 룬,3등급 기회 3번 룬,,rune,rune_slot3_set2_03,,,,,3,,,1,800,1220003;1120212;1120203,
710234,object,기회 3번 룬,4등급 기회 3번 룬,,rune,rune_slot3_set2_04,,,,,4,,,1,1300,1220004;1120812;1120803,
710235,object,기회 3번 룬,5등급 기회 3번 룬,,rune,rune_slot3_set2_05,,,,,5,,,1,1700,1220005,
710236,object,기회 3번 룬,6등급 기회 3번 룬,,rune,rune_slot3_set2_06,,,,,6,,,1,2700,1220006,
710241,object,기회 4번 룬,1등급 기회 4번 룬,,rune,rune_slot4_set2_01,,,,,1,,,1,100,1220001;1110212;1110204,
710242,object,기회 4번 룬,2등급 기회 4번 룬,,rune,rune_slot4_set2_02,,,,,2,,,1,400,1220002;1110812;1110804,
710243,object,기회 4번 룬,3등급 기회 4번 룬,,rune,rune_slot4_set2_03,,,,,3,,,1,800,1220003;1120212;1120204,
710244,object,기회 4번 룬,4등급 기회 4번 룬,,rune,rune_slot4_set2_04,,,,,4,,,1,1300,1220004;1120812;1120804,
710245,object,기회 4번 룬,5등급 기회 4번 룬,,rune,rune_slot4_set2_05,,,,,5,,,1,1700,1220005,
710246,object,기회 4번 룬,6등급 기회 4번 룬,,rune,rune_slot4_set2_06,,,,,6,,,1,2700,1220006,
710251,object,기회 5번 룬,1등급 기회 5번 룬,,rune,rune_slot5_set2_01,,,,,1,,,1,100,1220001;1110212;1110205,
710252,object,기회 5번 룬,2등급 기회 5번 룬,,rune,rune_slot5_set2_02,,,,,2,,,1,400,1220002;1110812;1110805,
710253,object,기회 5번 룬,3등급 기회 5번 룬,,rune,rune_slot5_set2_03,,,,,3,,,1,800,1220003;1120212;1120205,
710254,object,기회 5번 룬,4등급 기회 5번 룬,,rune,rune_slot5_set2_04,,,,,4,,,1,1300,1220004;1120812;1120805,
710255,object,기회 5번 룬,5등급 기회 5번 룬,,rune,rune_slot5_set2_05,,,,,5,,,1,1700,1220005,
710256,object,기회 5번 룬,6등급 기회 5번 룬,,rune,rune_slot5_set2_06,,,,,6,,,1,2700,1220006,
710261,object,기회 6번 룬,1등급 기회 6번 룬,,rune,rune_slot6_set2_01,,,,,1,,,1,100,1220001;1110212;1110206,
710262,object,기회 6번 룬,2등급 기회 6번 룬,,rune,rune_slot6_set2_02,,,,,2,,,1,400,1220002;1110812;1110806,
710263,object,기회 6번 룬,3등급 기회 6번 룬,,rune,rune_slot6_set2_03,,,,,3,,,1,800,1220003;1120212;1120206,
710264,object,기회 6번 룬,4등급 기회 6번 룬,,rune,rune_slot6_set2_04,,,,,4,,,1,1300,1220004;1120812;1120806,
710265,object,기회 6번 룬,5등급 기회 6번 룬,,rune,rune_slot6_set2_05,,,,,5,,,1,1700,1220005,
710266,object,기회 6번 룬,6등급 기회 6번 룬,,rune,rune_slot6_set2_06,,,,,6,,,1,2700,1220006,
710311,object,적중 1번 룬,1등급 적중 1번 룬,,rune,rune_slot1_set3_01,,,,,1,,,1,100,1220001,
710312,object,적중 1번 룬,2등급 적중 1번 룬,,rune,rune_slot1_set3_02,,,,,2,,,1,400,1220002,
710313,object,적중 1번 룬,3등급 적중 1번 룬,,rune,rune_slot1_set3_03,,,,,3,,,1,800,1220003,
710314,object,적중 1번 룬,4등급 적중 1번 룬,,rune,rune_slot1_set3_04,,,,,4,,,1,1300,1220004,
710315,object,적중 1번 룬,5등급 적중 1번 룬,,rune,rune_slot1_set3_05,,,,,5,,,1,1700,1220005,
710316,object,적중 1번 룬,6등급 적중 1번 룬,,rune,rune_slot1_set3_06,,,,,6,,,1,2700,1220006,
710321,object,적중 2번 룬,1등급 적중 2번 룬,,rune,rune_slot2_set3_01,,,,,1,,,1,100,1220001,
710322,object,적중 2번 룬,2등급 적중 2번 룬,,rune,rune_slot2_set3_02,,,,,2,,,1,400,1220002,
710323,object,적중 2번 룬,3등급 적중 2번 룬,,rune,rune_slot2_set3_03,,,,,3,,,1,800,1220003,
710324,object,적중 2번 룬,4등급 적중 2번 룬,,rune,rune_slot2_set3_04,,,,,4,,,1,1300,1220004,
710325,object,적중 2번 룬,5등급 적중 2번 룬,,rune,rune_slot2_set3_05,,,,,5,,,1,1700,1220005,
710326,object,적중 2번 룬,6등급 적중 2번 룬,,rune,rune_slot2_set3_06,,,,,6,,,1,2700,1220006,
710331,object,적중 3번 룬,1등급 적중 3번 룬,,rune,rune_slot3_set3_01,,,,,1,,,1,100,1220001,
710332,object,적중 3번 룬,2등급 적중 3번 룬,,rune,rune_slot3_set3_02,,,,,2,,,1,400,1220002,
710333,object,적중 3번 룬,3등급 적중 3번 룬,,rune,rune_slot3_set3_03,,,,,3,,,1,800,1220003,
710334,object,적중 3번 룬,4등급 적중 3번 룬,,rune,rune_slot3_set3_04,,,,,4,,,1,1300,1220004,
710335,object,적중 3번 룬,5등급 적중 3번 룬,,rune,rune_slot3_set3_05,,,,,5,,,1,1700,1220005,
710336,object,적중 3번 룬,6등급 적중 3번 룬,,rune,rune_slot3_set3_06,,,,,6,,,1,2700,1220006,
710341,object,적중 4번 룬,1등급 적중 4번 룬,,rune,rune_slot4_set3_01,,,,,1,,,1,100,1220001,
710342,object,적중 4번 룬,2등급 적중 4번 룬,,rune,rune_slot4_set3_02,,,,,2,,,1,400,1220002,
710343,object,적중 4번 룬,3등급 적중 4번 룬,,rune,rune_slot4_set3_03,,,,,3,,,1,800,1220003,
710344,object,적중 4번 룬,4등급 적중 4번 룬,,rune,rune_slot4_set3_04,,,,,4,,,1,1300,1220004,
710345,object,적중 4번 룬,5등급 적중 4번 룬,,rune,rune_slot4_set3_05,,,,,5,,,1,1700,1220005,
710346,object,적중 4번 룬,6등급 적중 4번 룬,,rune,rune_slot4_set3_06,,,,,6,,,1,2700,1220006,
710351,object,적중 5번 룬,1등급 적중 5번 룬,,rune,rune_slot5_set3_01,,,,,1,,,1,100,1220001,
710352,object,적중 5번 룬,2등급 적중 5번 룬,,rune,rune_slot5_set3_02,,,,,2,,,1,400,1220002,
710353,object,적중 5번 룬,3등급 적중 5번 룬,,rune,rune_slot5_set3_03,,,,,3,,,1,800,1220003,
710354,object,적중 5번 룬,4등급 적중 5번 룬,,rune,rune_slot5_set3_04,,,,,4,,,1,1300,1220004,
710355,object,적중 5번 룬,5등급 적중 5번 룬,,rune,rune_slot5_set3_05,,,,,5,,,1,1700,1220005,
710356,object,적중 5번 룬,6등급 적중 5번 룬,,rune,rune_slot5_set3_06,,,,,6,,,1,2700,1220006,
710361,object,적중 6번 룬,1등급 적중 6번 룬,,rune,rune_slot6_set3_01,,,,,1,,,1,100,1220001,
710362,object,적중 6번 룬,2등급 적중 6번 룬,,rune,rune_slot6_set3_02,,,,,2,,,1,400,1220002,
710363,object,적중 6번 룬,3등급 적중 6번 룬,,rune,rune_slot6_set3_03,,,,,3,,,1,800,1220003,
710364,object,적중 6번 룬,4등급 적중 6번 룬,,rune,rune_slot6_set3_04,,,,,4,,,1,1300,1220004,
710365,object,적중 6번 룬,5등급 적중 6번 룬,,rune,rune_slot6_set3_05,,,,,5,,,1,1700,1220005,
710366,object,적중 6번 룬,6등급 적중 6번 룬,,rune,rune_slot6_set3_06,,,,,6,,,1,2700,1220006,
710411,object,견고 1번 룬,1등급 견고 1번 룬,,rune,rune_slot1_set4_01,,,,,1,,,1,100,1220001;1110612;1110601,
710412,object,견고 1번 룬,2등급 견고 1번 룬,,rune,rune_slot1_set4_02,,,,,2,,,1,400,1220002;1111212;1111201,
710413,object,견고 1번 룬,3등급 견고 1번 룬,,rune,rune_slot1_set4_03,,,,,3,,,1,800,1220003;1120612;1120601,
710414,object,견고 1번 룬,4등급 견고 1번 룬,,rune,rune_slot1_set4_04,,,,,4,,,1,1300,1220004;1121212;1121201,
710415,object,견고 1번 룬,5등급 견고 1번 룬,,rune,rune_slot1_set4_05,,,,,5,,,1,1700,1220005,
710416,object,견고 1번 룬,6등급 견고 1번 룬,,rune,rune_slot1_set4_06,,,,,6,,,1,2700,1220006,
710421,object,견고 2번 룬,1등급 견고 2번 룬,,rune,rune_slot2_set4_01,,,,,1,,,1,100,1220001;1110612;1110602,
710422,object,견고 2번 룬,2등급 견고 2번 룬,,rune,rune_slot2_set4_02,,,,,2,,,1,400,1220002;1111212;1111202,
710423,object,견고 2번 룬,3등급 견고 2번 룬,,rune,rune_slot2_set4_03,,,,,3,,,1,800,1220003;1120612;1120602,
710424,object,견고 2번 룬,4등급 견고 2번 룬,,rune,rune_slot2_set4_04,,,,,4,,,1,1300,1220004;1121212;1121202,
710425,object,견고 2번 룬,5등급 견고 2번 룬,,rune,rune_slot2_set4_05,,,,,5,,,1,1700,1220005,
710426,object,견고 2번 룬,6등급 견고 2번 룬,,rune,rune_slot2_set4_06,,,,,6,,,1,2700,1220006,
710431,object,견고 3번 룬,1등급 견고 3번 룬,,rune,rune_slot3_set4_01,,,,,1,,,1,100,1220001;1110612;1110603,
710432,object,견고 3번 룬,2등급 견고 3번 룬,,rune,rune_slot3_set4_02,,,,,2,,,1,400,1220002;1111212;1111203,
710433,object,견고 3번 룬,3등급 견고 3번 룬,,rune,rune_slot3_set4_03,,,,,3,,,1,800,1220003;1120612;1120603,
710434,object,견고 3번 룬,4등급 견고 3번 룬,,rune,rune_slot3_set4_04,,,,,4,,,1,1300,1220004;1121212;1121203,
710435,object,견고 3번 룬,5등급 견고 3번 룬,,rune,rune_slot3_set4_05,,,,,5,,,1,1700,1220005,
710436,object,견고 3번 룬,6등급 견고 3번 룬,,rune,rune_slot3_set4_06,,,,,6,,,1,2700,1220006,
710441,object,견고 4번 룬,1등급 견고 4번 룬,,rune,rune_slot4_set4_01,,,,,1,,,1,100,1220001;1110612;1110604,
710442,object,견고 4번 룬,2등급 견고 4번 룬,,rune,rune_slot4_set4_02,,,,,2,,,1,400,1220002;1111212;1111204,
710443,object,견고 4번 룬,3등급 견고 4번 룬,,rune,rune_slot4_set4_03,,,,,3,,,1,800,1220003;1120612;1120604,
710444,object,견고 4번 룬,4등급 견고 4번 룬,,rune,rune_slot4_set4_04,,,,,4,,,1,1300,1220004;1121212;1121204,
710445,object,견고 4번 룬,5등급 견고 4번 룬,,rune,rune_slot4_set4_05,,,,,5,,,1,1700,1220005,
710446,object,견고 4번 룬,6등급 견고 4번 룬,,rune,rune_slot4_set4_06,,,,,6,,,1,2700,1220006,
710451,object,견고 5번 룬,1등급 견고 5번 룬,,rune,rune_slot5_set4_01,,,,,1,,,1,100,1220001;1110612;1110605,
710452,object,견고 5번 룬,2등급 견고 5번 룬,,rune,rune_slot5_set4_02,,,,,2,,,1,400,1220002;1111212;1111205,
710453,object,견고 5번 룬,3등급 견고 5번 룬,,rune,rune_slot5_set4_03,,,,,3,,,1,800,1220003;1120612;1120605,
710454,object,견고 5번 룬,4등급 견고 5번 룬,,rune,rune_slot5_set4_04,,,,,4,,,1,1300,1220004;1121212;1121205,
710455,object,견고 5번 룬,5등급 견고 5번 룬,,rune,rune_slot5_set4_05,,,,,5,,,1,1700,1220005,
710456,object,견고 5번 룬,6등급 견고 5번 룬,,rune,rune_slot5_set4_06,,,,,6,,,1,2700,1220006,
710461,object,견고 6번 룬,1등급 견고 6번 룬,,rune,rune_slot6_set4_01,,,,,1,,,1,100,1220001;1110612;1110606,
710462,object,견고 6번 룬,2등급 견고 6번 룬,,rune,rune_slot6_set4_02,,,,,2,,,1,400,1220002;1111212;1111206,
710463,object,견고 6번 룬,3등급 견고 6번 룬,,rune,rune_slot6_set4_03,,,,,3,,,1,800,1220003;1120612;1120606,
710464,object,견고 6번 룬,4등급 견고 6번 룬,,rune,rune_slot6_set4_04,,,,,4,,,1,1300,1220004;1121212;1121206,
710465,object,견고 6번 룬,5등급 견고 6번 룬,,rune,rune_slot6_set4_05,,,,,5,,,1,1700,1220005,
710466,object,견고 6번 룬,6등급 견고 6번 룬,,rune,rune_slot6_set4_06,,,,,6,,,1,2700,1220006,
710511,object,저항 1번 룬,1등급 저항 1번 룬,,rune,rune_slot1_set5_01,,,,,1,,,1,100,1220001,
710512,object,저항 1번 룬,2등급 저항 1번 룬,,rune,rune_slot1_set5_02,,,,,2,,,1,400,1220002,
710513,object,저항 1번 룬,3등급 저항 1번 룬,,rune,rune_slot1_set5_03,,,,,3,,,1,800,1220003,
710514,object,저항 1번 룬,4등급 저항 1번 룬,,rune,rune_slot1_set5_04,,,,,4,,,1,1300,1220004,
710515,object,저항 1번 룬,5등급 저항 1번 룬,,rune,rune_slot1_set5_05,,,,,5,,,1,1700,1220005,
710516,object,저항 1번 룬,6등급 저항 1번 룬,,rune,rune_slot1_set5_06,,,,,6,,,1,2700,1220006,
710521,object,저항 2번 룬,1등급 저항 2번 룬,,rune,rune_slot2_set5_01,,,,,1,,,1,100,1220001,
710522,object,저항 2번 룬,2등급 저항 2번 룬,,rune,rune_slot2_set5_02,,,,,2,,,1,400,1220002,
710523,object,저항 2번 룬,3등급 저항 2번 룬,,rune,rune_slot2_set5_03,,,,,3,,,1,800,1220003,
710524,object,저항 2번 룬,4등급 저항 2번 룬,,rune,rune_slot2_set5_04,,,,,4,,,1,1300,1220004,
710525,object,저항 2번 룬,5등급 저항 2번 룬,,rune,rune_slot2_set5_05,,,,,5,,,1,1700,1220005,
710526,object,저항 2번 룬,6등급 저항 2번 룬,,rune,rune_slot2_set5_06,,,,,6,,,1,2700,1220006,
710531,object,저항 3번 룬,1등급 저항 3번 룬,,rune,rune_slot3_set5_01,,,,,1,,,1,100,1220001,
710532,object,저항 3번 룬,2등급 저항 3번 룬,,rune,rune_slot3_set5_02,,,,,2,,,1,400,1220002,
710533,object,저항 3번 룬,3등급 저항 3번 룬,,rune,rune_slot3_set5_03,,,,,3,,,1,800,1220003,
710534,object,저항 3번 룬,4등급 저항 3번 룬,,rune,rune_slot3_set5_04,,,,,4,,,1,1300,1220004,
710535,object,저항 3번 룬,5등급 저항 3번 룬,,rune,rune_slot3_set5_05,,,,,5,,,1,1700,1220005,
710536,object,저항 3번 룬,6등급 저항 3번 룬,,rune,rune_slot3_set5_06,,,,,6,,,1,2700,1220006,
710541,object,저항 4번 룬,1등급 저항 4번 룬,,rune,rune_slot4_set5_01,,,,,1,,,1,100,1220001,
