wid,word,strict_word
872,A_S_S_K_I_S_S_E_R,1
873,A_S_S_M_O_N_K_E_Y,1
874,A_S_S_N_I_G_G_E_R,1
875,A_S_S_P_I_R_A_T_E,1
876,A_S_S_S_U_C_K_E_R,1
877,A_Z_E_I_T_E_I_R_O,1
878,B_I_T_C_H_T_I_T_S,1
879,B_R_A_G_U_I_L_H_A,1
880,B_U_T_T_F_U_C_K_A,1
881,C_O_C_K_S_M_I_T_H,1
882,C_O_I_N_S_I_N_H_A,1
883,C_U_M_B_U_B_B_L_E,1
884,C_U_M_J_O_C_K_E_Y,1
885,D_I_C_K_J_U_I_C_E,1
886,D_O_U_C_H_E_B_A_G,1
887,F_A_G_F_U_C_K_E_R,1
888,F_L_O_R_Z_I_N_H_A,1
889,F_U_C_K_B_R_A_I_N,1
890,F_U_C_K_S_T_I_C_K,1
891,G_A_M_U_M_U_G_A_M,1
892,G_O_D_D_A_M_N_I_T,1
893,M_E_T_E_D_E_I_R_A,1
894,M_E_U_B_I_B_E_L_O,1
895,M_U_F_F_D_I_V_E_R,1
896,P_I_E_R_D_O_L_E_C,1
897,P_U_T_A_N_G_I_N_A,1
898,Q_U_E_E_R_B_A_I_T,1
899,Q_U_E_E_R_H_O_L_E,1
900,R_E_T_A_R_D_A_D_O,1
901,S_E_X_M_A_N_I_A_C,1
902,S_I_B_A_L_N_Y_U_N,1
903,T_A_N_G_I_N_A_M_O,1
904,T_A_R_A_N_T_A_D_O,1
905,出售4.5MM狗粮,1
906,出售56式军刺,1
907,18岁以下勿入,1
908,40岁才进机关,1
909,叫我35号投手,1
910,苦逼的老影DI,1
911,温斯顿·嘉宝,1
912,极品MM图片网,1
913,jack-offjackoffs,1
914,S P I CS P I C K,1
915,S_H_I_T_C_U_N_T_,1
916,S_H_I_T_D_I_C_K_,1
917,S_H_I_T_F_A_C_E_,1
918,S_H_I_T_H_E_A_D_,1
919,S_H_I_T_H_O_L_E_,1
920,S_H_I_T_T_I_N_G_,1
921,T_E_S_T_I_C_L_E_,1
922,T_W_A_T_L_I_P_S_,1
923,W_H_O_R_E_B_A_G_,1
924,I LOVE PASTAshit,1
925,Gｽﾎﾟｯﾄ,1
926,ﾘｱﾙﾃﾞH,1
927,f%*%*u%*%*c%*%*k,1
928,嫩B弓雖女幹,1
929,台湾18DY电影,1
930,销售54式64式,1
931,国米峰-惠帝,1
932,黑社会J出院,1
933,回忆录江 民,1
934,锦米涛-宣宗,1
935,小米平-成祖,1
936,泽米民-仁宗,1
937,鲍鱼娇&艳照,1
938,陈冠希&艳照,1
939,陈腊肠&艳照,1
940,腊肠希&艳照,1
941,配方&麻醉药,1
942,钟欣桐&艳照,1
943,s하고e싶다x,1
944,가슴조물락,1
945,가슴주물럭,1
946,가슴쪼물딱,1
947,가슴쪼물락,1
948,개같은새뀌,1
949,개너므새뀌,1
950,개늠의새뀌,1
951,개늠의새끼,1
952,개젓가튼넘,1
953,개좆같은넘,1
954,개호로새끼,1
955,개후리상놈,1
956,걸래가튼뇬,1
957,걸래같은년,1
958,걸래같은년,1
959,걸레가튼넘,1
960,걸레가튼뇸,1
961,걸레같은년,1
962,걸레같은놈,1
963,게젓가튼넘,1
964,게호로새끼,1
965,나너먹을께,1
966,너거어마이,1
967,뒤로너어줘,1
968,드러운새리,1
969,따먹혀줄래,1
970,따이고시퍼,1
971,또라이새리,1
972,똘마니새리,1
973,막대쑤셔줘,1
974,막대핧아줘,1
975,맞아죽을놈,1
976,몸뚱이줄께,1
977,몸안에사정,1
978,바근가시네,1
979,밖에다쌀께,1
980,배위에싸죠,1
981,서노브비치,1
982,서어브비치,1
983,선오브비치,1
984,섹스파트너,1
985,섹여같은것,1
986,썩마이에즈,1
987,썬오브비치,1
988,쓰브랄쉽세,1
989,엄마먹었당,1
990,입속에사정,1
991,잠짓물마셔,1
992,젓가튼쉐이,1
993,정신병자야,1
994,조쌔리뿔라,1
995,조져버린다,1
996,존마난새끼,1
997,좆같은새끼,1
998,좆같은색키,1
999,좆같은세끼,1
1000,좆같은쉐리,1
1001,좆같은쉑캬,1
1002,좆같은쉑키,1
1003,좆만한새끼,1
1004,찢어죽일년,1
1005,찢어죽일놈,1
1006,쳐쑤셔박어,1
1007,출장마사지,1
1008,출장서비스,1
1009,커니링구스,1
1010,커닐링거스,1
1011,커닐링구스,1
1012,쿤닐링구스,1
1013,크리토리스,1
1014,크리톨리스,1
1015,클리토리스,1
1016,클리톨리스,1
1017,호로개쉐리,1
1018,호로개자슥,1
1019,호로개자식,1
1020,호로개잡놈,1
1021,호로개잡늠,1
1022,호로씨발놈,1
1023,호로씨발늠,1
1024,analintercourse,1
1025,bumholeengineer,1
1026,fAAingerfucking,1
1027,felatiofellati0,1
1028,fuckedupanddown,1
1029,queerholeramrod,1
1030,A R S E H O L E,1
1031,A S S C L O W N,1
1032,A S S M U N C H,1
1033,B A B A D O R A,1
1034,B I T C H A S S,1
1035,B O L L O C K S,1
1036,B U L L S H I T,1
1037,B U T T F A C E,1
1038,B U T T H O L E,1
1039,B U T T P L U G,1
1040,C A M E L T O E,1
1041,C H O C H O T A,1
1042,C L I T F A C E,1
1043,C L I T F U C K,1
1044,C O C K B I T E,1
1045,C O C K F A C E,1
1046,C O C K H E A D,1
1047,C O C K N O S E,1
1048,C O C K S H I T,1
1049,C U N T F A C E,1
1050,C U N T H O L E,1
1051,C U N T S L U T,1
1052,D I C K F A C E,1
1053,D I C K F U C K,1
1054,D I C K H E A D,1
1055,D I C K H O L E,1
1056,D I C K M I L K,1
1057,D I C K S L A P,1
1058,D I C K W E E D,1
1059,D I P S H I T S,1
1060,D O I D I N H A,1
1061,D O O C H B A G,1
1062,D U M B F U C K,1
1063,D U M B S H I T,1
1064,F E L L A T I O,1
1065,F U C K B U T T,1
1066,F U C K F A C E,1
1067,F U C K H E A D,1
1068,F U C K H O L E,1
1069,F U C K N U T T,1
1070,F U C K T A R D,1
1071,F U C K W I T T,1
1072,G R O G R O T A,1
1073,G U N G G O N G,1
1074,M C F A G G E T,1
1075,O K I N A M A M,1
1076,P E I X A R I A,1
1077,P O O N T A N G,1
1078,P U N E T A K A,1
1079,S H I T C U N T,1
1080,S H I T D I C K,1
1081,S H I T F A C E,1
1082,S H I T H E A D,1
1083,S H I T H O L E,1
1084,S H I T T I N G,1
1085,S T U P I D O O,1
1086,S U C K Y O U R,1
1087,T E S T I C L E,1
1088,T W A T L I P S,1
1089,W H O R E B A G,1
1090,A_R_S_E_H_O_L_E,1
1091,A_S_S_C_L_O_W_N,1
1092,A_S_S_M_U_N_C_H,1
1093,B_A_B_A_D_O_R_A,1
1094,B_I_T_C_H_A_S_S,1
1095,B_O_L_L_O_C_K_S,1
1096,B_U_L_L_S_H_I_T,1
1097,B_U_T_T_F_A_C_E,1
1098,B_U_T_T_H_O_L_E,1
1099,B_U_T_T_P_L_U_G,1
1100,C_A_M_E_L_T_O_E,1
1101,C_H_O_C_H_O_T_A,1
1102,C_L_I_T_F_A_C_E,1
1103,C_L_I_T_F_U_C_K,1
1104,C_O_C_K_B_I_T_E,1
1105,C_O_C_K_F_A_C_E,1
1106,C_O_C_K_H_E_A_D,1
1107,C_O_C_K_N_O_S_E,1
1108,C_O_C_K_S_H_I_T,1
1109,C_U_N_T_F_A_C_E,1
1110,C_U_N_T_H_O_L_E,1
1111,C_U_N_T_S_L_U_T,1
1112,D_I_C_K_F_A_C_E,1
1113,D_I_C_K_F_U_C_K,1
1114,D_I_C_K_H_E_A_D,1
1115,D_I_C_K_H_O_L_E,1
1116,D_I_C_K_M_I_L_K,1
1117,D_I_C_K_S_L_A_P,1
1118,D_I_C_K_W_E_E_D,1
1119,D_I_P_S_H_I_T_S,1
1120,D_O_I_D_I_N_H_A,1
1121,D_O_O_C_H_B_A_G,1
1122,D_U_M_B_F_U_C_K,1
1123,D_U_M_B_S_H_I_T,1
1124,F_E_L_L_A_T_I_O,1
1125,F_U_C_K_B_U_T_T,1
1126,F_U_C_K_F_A_C_E,1
1127,F_U_C_K_H_E_A_D,1
1128,F_U_C_K_H_O_L_E,1
1129,F_U_C_K_N_U_T_T,1
1130,F_U_C_K_T_A_R_D,1
1131,F_U_C_K_W_I_T_T,1
1132,G_R_O_G_R_O_T_A,1
1133,G_U_N_G_G_O_N_G,1
1134,M_C_F_A_G_G_E_T,1
1135,O_K_I_N_A_M_A_M,1
1136,P_E_I_X_A_R_I_A,1
1137,P_O_O_N_T_A_N_G,1
1138,P_U_N_E_T_A_K_A,1
1139,S_T_U_P_I_D_O_O,1
1140,S_U_C_K_Y_O_U_R,1
1141,I LOVE PASTAass,1
1142,I LOVE PASTAgay,1
1143,I LOVE PASTAsux,1
1144,ネオウィズ,1
1145,正田美智子,1
1146,小和田雅子,1
1147,あえぎごえ,1
1148,あきめくら,1
1149,アナウンス,1
1150,ｱﾅﾙ処女,1
1151,アナル処女,1
1152,アナル舐め,1
1153,ｱﾅﾙ舐め,1
1154,あなる舐め,1
1155,エスキモー,1
1156,ｴｽｷﾓｰ,1
1157,おチンチン,1
1158,おなぺっと,1
1159,がまんじる,1
1160,ガマンジル,1
1161,ｶﾞﾏﾝ汁,1
1162,ｶﾞﾒｵﾝ,1
1163,ｶﾘｸﾋﾞ,1
1164,かわかぶり,1
1165,ｷﾁｶﾞｲ,1
1166,ｷﾞｯﾁｮ,1
1167,くぐりイス,1
1168,くぐりｲｽ,1
1169,くぐり椅子,1
1170,クソやろう,1
1171,ｸｿやろう,1
1172,くそヤロウ,1
1173,くそﾔﾛｳ,1
1174,くみとり屋,1
1175,クリトリス,1
1176,ｸﾘﾄﾘｽ,1
1177,くりとりす,1
1178,クリとリス,1
1179,ｸﾘとﾘｽ,1
1180,くりトりす,1
1181,クリトりす,1
1182,くりトリス,1
1183,ｸﾘﾄりす,1
1184,くりﾄﾘｽ,1
1185,くりとりス,1
1186,クりとりす,1
1187,くリとりす,1
1188,くりとリす,1
1189,ｸﾛﾝﾎﾞ,1
1190,くわえこむ,1
1191,ゲームオン,1
1192,げーむおん,1
1193,ケチャマン,1
1194,ｹﾁｬﾏﾝ,1
1195,けちゃまん,1
1196,ゴムフェラ,1
1197,ごむフェラ,1
1198,ごむﾌｪﾗ,1
1199,ゴムふぇら,1
1200,コンドーム,1
1201,ｻﾞｰﾒﾝ,1
1202,ｼﾞｰｴﾑ,1
1203,ジャンキー,1
1204,しょんべん,1
1205,ションベン,1
1206,スケコマシ,1
1207,ｽｹｺﾏｼ,1
1208,ｽﾍﾟﾙﾏ,1
1209,ダッチマン,1
1210,ﾀﾞﾒｵﾝ,1
1211,チャンコロ,1
1212,ﾁｬﾝｺﾛ,1
1213,つんぼ桟敷,1
1214,ﾃﾞﾑﾊﾟ,1
1215,どざえもん,1
1216,なまふぇら,1
1217,にくべんき,1
1218,バカチョン,1
1219,ばかちょん,1
1220,ﾊﾞｷﾞﾅ,1
1221,フェラチオ,1
1222,ﾌｪﾗﾁｵ,1
1223,ふぇらちお,1
1224,ﾌﾟｯｼｰ,1
1225,マスをかく,1
1226,ﾛﾝﾊﾟﾘ,1
1227,わかめざけ,1
1228,伊勢こじき,1
1229,花びら回転,1
1230,気違い沙汰,1
1231,亀甲シバリ,1
1232,亀甲しばり,1
1233,菊ひら回転,1
1234,菊びら回転,1
1235,汲み取り屋,1
1236,拘束プレイ,1
1237,死んじまえ,1
1238,死んじゃえ,1
1239,上方の贅六,1
1240,数の子天井,1
1241,精神分裂病,1
1242,逝ってこい,1
1243,逝ってよし,1
1244,聴覚障害者,1
1245,馬鹿チョン,1
1246,抜きキャバ,1
1247,富山の三助,1
1248,盲判を押す,1
1249,PROFILE.HANGAME,1
1250,pointbank.ne.jp,1
1251,web.syo-ten.net,1
1252,ＳＭクラブ,1
1253,ｓｍくらぶ,1
1254,おなほｰる,1
1255,きえてくだ,1
1256,こんどｰむ,1
1257,まいるｰら,1
1258,りあるでｈ,1
1259,リアルでｈ,1
1260,商品券ぷれ,1
1261,商品券もら,1
1262,商品券プレ,1
1263,商品券モラ,1
1264,商品券ｸﾚ,1
1265,商品券ﾓﾗ,1
1266,消えてくだ,1
1267,電動ｺｹｼ,1
1268,ｱﾀﾞﾙﾄ,1
1269,ｳﾞぁぎな,1
1270,ｵﾅﾎｰﾙ,1
1271,ｶｳﾊﾟｰ,1
1272,ﾄﾙｺ風呂,1
1273,ﾋﾟﾝｻﾛ,1
1274,ﾏｲﾙｰﾗ,1
1275,ONE NIGHT STAND,1
1276,我老二很大,1
1277,射在你臉上,1
1278,遊戲管理者,1
1279,遊戲管理員,1
1280,操你媽的逼,1
1281,禮品發放員,1
1282,系統管理員,1
1283,系統管理者,1
1284,系統工程師,1
1285,ｆ_ｕ_ｃ_ｋ,1
1286,插的我好爽,1
1287,超強護士團,1
1288,粉嫩小淫穴,1
1289,幹媽媽的爽,1
1290,觀看淫電影,1
1291,紅色的小穴,1
1292,揮發型迷藥,1
1293,金毛學生妹,1
1294,快活林導航,1
1295,快活林黃站,1
1296,濫妳那騷穴,1
1297,狼頭沃弗根,1
1298,老師的淫液,1
1299,摸擦小肥穴,1
1300,強效失意藥,1
1301,情欲奸岳母,1
1302,私人伺服器,1
1303,星光伴我淫,1
1304,亞洲淫影院,1
1305,誘惑女教師,1
1306,CFX气枪销售,1
1307,姫岛瑠璃香,1
1308,１８歲淫亂,1
1309,Ｘ到噴屎尿,1
1310,ｂｉｔｃｈ,1
1311,ｃａｏｎｉ,1
1312,ｆａｌｕｎ,1
1313,ｓｈａｂｉ,1
1314,ｗｏｃａｏ,1
1315,ｗｏｋａｏ,1
1316,獨立臺灣會,1
1317,爱神之传奇,1
1318,白小姐特码,1
1319,插姐姐嫩穴,1
1320,超级管理员,1
1321,超靓大美人,1
1322,成人聊天室,1
1323,成人五月天,1
1324,成人午夜场,1
1325,成人小电影,1
1326,持不同政见,1
1327,出售MT-虎牙,1
1328,出售弹簧刀,1
1329,出售蝴蝶刀,1
1330,出售开山刀,1
1331,出售猎木仓,1
1332,出售蒙汗药,1
1333,出售气步枪,1
1334,出售气木仓,1
1335,出售气手枪,1
1336,出售窃听器,1
1337,出售曲马多,1
1338,出售热武器,1
1339,出售三棱刀,1
1340,出售三唑仑,1
1341,出售手拉鸡,1
1342,出售手木仓,1
1343,出售指纹膜,1
1344,出售致幻剂,1
1345,处女终结者,1
1346,川岛和津实,1
1347,大丑风流记,1
1348,大鸡巴小穴,1
1349,大纪元时报,1
1350,大中国论坛,1
1351,大中华论坛,1
1352,代开服务费,1
1353,代开工程款,1
1354,地富反坏右,1
1355,丁字裤翘臀,1
1356,丁字裤翘臀,1
1357,东方红时空,1
1358,独立台湾会,1
1359,短信群发猫,1
1360,短信群发器,1
1361,法十轮十功,1
1362,反封锁技术,1
1363,反腐敗論壇,1
1364,反腐败论坛,1
1365,反革命暴乱,1
1366,反雷达测速,1
1367,粉嫩的小沟,1
1368,风流艳世录,1
1369,佛展千手法,1
1370,夫妻俱乐部,1
1371,高利息贷款,1
1372,官方工作员,1
1373,官方管理者,1
1374,贯通两极法,1
1375,黑火药配方,1
1376,很黄很暴力,1
1377,虎骑成人网,1
1378,花和尚导航,1
1379,欢乐性今宵,1
1380,回民吃猪肉,1
1381,激情片下载,1
1382,鸡毛信文汇,1
1383,假币银行卡,1
1384,假阳具插穴,1
1385,江湖艳情录,1
1386,交换姐妹花,1
1387,九评共产党,1
1388,巨乳俏女医,1
1389,撅起大白腚,1
1390,考试用耳机,1
1391,空中民主墙,1
1392,劳动教养所,1
1393,老师的小穴,1
1394,廉政大论坛,1
1395,了解伊斯兰,1
1396,猎艳江湖梦,1
1397,流氓风流录,1
1398,流氓无产者,1
1399,氯胺酮电话,1
1400,乱伦熟女网,1
1401,麻古等毒品,1
1402,买卖钢珠枪,1
1403,美女伴我游,1
1404,美少女裸图,1
1405,梦中的女孩,1
1406,迷魂药配方,1
1407,迷魂药香烟,1
1408,迷离的嫂嫂,1
1409,蜜桃成熟时,1
1410,免费偷窥网,1
1411,明星裸体照,1
1412,女性生殖器,1
1413,女学生乳交,1
1414,潘金莲导航,1
1415,起爆药制作,1
1416,窃听器出售,1
1417,青天白日旗,1
1418,情色六月天,1
1419,燃烧弹制作,1
1420,燃烧瓶制作,1
1421,热站政论网,1
1422,日本慰安妇,1
1423,日内瓦金融,1
1424,肉棍干骚妇,1
1425,肉淫器吞精,1
1426,三级激情片,1
1427,色狐狸网址,1
1428,色情图片网,1
1429,色情小电影,1
1430,色情小录像,1
1431,色情小片段,1
1432,色色五月天,1
1433,上海孤儿院,1
1434,少女潘金莲,1
1435,神通加持法,1
1436,神也是男人,1
1437,世界第一屄,1
1438,手游交易网,1
1439,售隐形耳机,1
1440,甩棍杀破狼,1
1441,谁是新中国,1
1442,睡着的武神,1
1443,四川的眼泪,1
1444,台湾公论会,1
1445,台湾共和国,1
1446,台湾同盟会,1
1447,台湾政论区,1
1448,台湾自治会,1
1449,唐人电视台,1
1450,特码六合彩,1
1451,天安门事件,1
1452,天安门屠杀,1
1453,天安门一代,1
1454,天天干贴图,1
1455,舔弄大阴唇,1
1456,舔弄小鸡鸡,1
1457,跳刀弹簧刀,1
1458,同性恋做爱,1
1459,同性性爱图,1
1460,外交与方略,1
1461,晚年周恩来,1
1462,网游之亵渎,1
1463,文化大革命,1
1464,窝囊的中国,1
1465,我要性交网,1
1466,无界浏览器,1
1467,无毛美少女,1
1468,无网界浏览,1
1469,武林启示录,1
1470,习惯性风流,1
1471,销售狙击枪,1
1472,小姐打飞机,1
1473,小泽玛莉亚,1
1474,新观察论坛,1
1475,新华通论坛,1
1476,新手辅导员,1
1477,新手指导员,1
1478,星光伴我淫,1
1479,性技巧图片,1
1480,性交小电影,1
1481,性免费电影,1
1482,雪山狮子旗,1
1483,迅联数码港,1
1484,亚洲情色网,1
1485,艳遇编年史,1
1486,夜话紫禁城,1
1487,一本道电影,1
1488,一夜情论坛,1
1489,伊斯兰简介,1
1490,阴茎插小穴,1
1491,淫の方程式,1
1492,淫民俱乐部,1
1493,淫术炼金士,1
1494,淫穴里骚水,1
1495,用力操妈妈,1
1496,游戏管理员,1
1497,游戏管理者,1
1498,游戏监督员,1
1499,游戏送奖员,1
1500,游戏指导员,1
1501,与少妇作爱,1
1502,御の二代目,1
1503,欲海天龙传,1
1504,原子弹配方,1
1505,曾道人特码,1
1506,真、善、忍,1
1507,正义党论坛,1
1508,政治反对派,1
1509,指纹代打卡,1
1510,指纹膜出售,1
1511,指纹套出售,1
1512,中国共产党,1
1513,中国孤儿院,1
1514,中国威胁论,1
1515,中国性爱城,1
1516,中文搜性网,1
1517,自已的故事,1
1518,自制迷魂药,1
1519,陰穴新玩法,1
1520,掰穴皮卡丘,1
1521,signature总理,1
1522,百达翡丽温,1
1523,半羽孟见柱,1
1524,薄的嫡系汪,1
1525,薄熙来煮习,1
1526,大当家阳痿,1
1527,戴在下面温,1
1528,电信习主席,1
1529,二当家稀烂,1
1530,恒大的董事,1
1531,恒大地产江,1
1532,胡jin涛当朝,1
1533,胡丶锦丶涛,1
1534,江大癞蛤蟆,1
1535,江派虎紧掏,1
1536,江诗丹顿温,1
1537,老江出院了,1
1538,猛贱柱老赖,1
1539,梦见猪国母,1
1540,胡丨锦丨涛,1
1541,杀胡贼锦涛,1
1542,十字扣总理,1
1543,收买习近平,1
1544,手腕内侧温,1
1545,手下面总理,1
1546,温太子遭贬,1
1547,西竟瓶大佬,1
1548,吸金瓶国母,1
1549,淫乱虎锦逃,1
1550,影帝小温习,1
1551,预测十八大,1
1552,周永康煮习,1
1553,八道娱乐网,1
1554,白鸟智香子,1
1555,半夜鸡不叫,1
1556,北京植物人,1
1557,冰火九重天,1
1558,大梦谁先觉,1
1559,俄罗斯人体,1
1560,高树玛莉亚,1
1561,高树玛丽亚,1
1562,搞笑图片网,1
1563,好地方成人,1
1564,吉田美香子,1
1565,开心色情网,1
1566,兰大一家人,1
1567,历史的爆炸,1
1568,历史的沉思,1
1569,历史的震撼,1
1570,铃木麻奈美,1
1571,毛泽东玄机,1
1572,美女比拼网,1
1573,美女图片库,1
1574,美女图片网,1
1575,妹妹的服务,1
1576,女性丝袜网,1
1577,平井玛莉亚,1
1578,情色五月天,1
1579,情色综合站,1
1580,人之初神秘,1
1581,色情五月天,1
1582,上杉美香子,1
1583,上原多香子,1
1584,少女十八摸,1
1585,石川施恩惠,1
1586,松阪季实子,1
1587,天安门时报,1
1588,网络视频妹,1
1589,细川百合子,1
1590,小野谷美穗,1
1591,姚文元文集,1
1592,要爽就注册,1
1593,泽口明日香,1
1594,誘惑娛樂網,1
1595,中共第五代,1
1596,中共黑匣子,1
1597,菅野亚梨沙,1
1598,buttholesurfer,1
1599,fAAingerfucker,1
1600,fAAngerfuckers,1
1601,m0therfuckAAng,1
1602,m0therfuckingz,1
1603,motherfuckings,1
1604,niggersnigghaz,1
1605,fuckerdickhead,1
1606,twatwaffleuioi,1
1607,D A G OD A M N,1
1608,S 2 PI I D O O,1
1609,H_U_M_P_I__N_G,1
1610,S_2_PI_I_D_O_O,1
1611,S_H_I_T_T_E_R_,1
1612,S_H_I_Z_N_I_T_,1
1613,S_L_U_T_B_A_G_,1
1614,S_P_L_O_O_G_E_,1
1615,T_I_T_F_U_C_K_,1
1616,V_J_A_Y_J_A_Y_,1
1617,W_E_T_B_A_C_K_,1
1618,crackerdevelop,1
1619,I LOVE PASTAgm,1
1620,SMﾌﾟﾚｲ,1
1621,SMｸﾗﾌﾞ,1
1622,m.saikorog.net,1
1623,55sss偷拍区,1
1624,77元廉租房,1
1625,QQ代开发票,1
1626,QQ假币出售,1
1627,QQ假钞出售,1
1628,chinesenewsnet,1
1629,出售AK军刺,1
1630,出售假币QQ,1
1631,出售假钞QQ,1
1632,出售伪钞QQ,1
1633,假币出售QQ,1
1634,美女QQ裸舞,1
1635,欧美女同BT,1
1636,日本AV女优,1
1637,小骚BB自拍,1
1638,1989#天安门,1
1639,1989 天安门,1
1640,CN夫妻交友,1
1641,같이 자자,1
1642,더러운 년,1
1643,드러운 년,1
1644,스트립 쇼,1
1645,스트립 쑈,1
1646,원조 교제,1
1647,원조 알바,1
1648,폭탄 버그,1
1649,폭탄 태그,1
1650,b3lly whacker,1
1651,belly whacker,1
1652,butholenginer,1
1653,dickforabrain,1
1654,egamingsupply,1
1655,fAAngerfucked,1
1656,fAAstfuckings,1
1657,fingerfucking,1
1658,fuckedsideway,1
1659,fuckedupndown,1
1660,jerk-offjerkz,1
1661,m0thafuckingz,1
1662,m0therfuckAAn,1
1663,m0therfuck3rs,1
1664,mothafuckings,1
1665,motherfuckers,1
1666,motherfucking,1
1667,powerleveling,1
1668,thepowerlevel,1
1669,anusarrombada,1
1670,brotherfucker,1
1671,carpetmuncher,1
1672,A S S B I T E,1
1673,A S S C O C K,1
1674,A S S F A C E,1
1675,A S S F U C K,1
1676,A S S H E A D,1
1677,A S S H O L E,1
1678,A S S L I C K,1
1679,A S S W I P E,1
1680,B A I T O L A,1
1681,B A K T O N G,1
1682,B A S T A R D,1
1683,B I C H O C A,1
1684,B I C H O L A,1
1685,B I C H O N A,1
1686,B I T C H E S,1
1687,B I T A T C H,1
1688,B L O W J O B,1
1689,B U R I K A T,1
