did,t_name,c_name,type,c_appearance,res,test,underling,scale,icon,mg_weight,fp_weight,pick_weight,c_coupon,rarity,birthgrade,role,attr,skill_basic,skill_active,skill_1,skill_2,skill_3,skill_3_type,skill_leader,skill_leader_type,atk_max,def_max,hp_max,aspd,cri_chance,cri_dmg,cri_avoid,hit_rate,avoid,relation_point,t_desc
180033,해골생선,불 해골생선,bonefish,2,res/character/monster/common_bonefish_@/common_bonefish_@.spine,1,1,2,res/ui/icon/cha/bonefish_@.png,0,10,10,0,common,1,dealer,fire,200000,203511,203521,203531,203541,skill_active,203551,hatch,1800,500,5000,20,10,75,5,0,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180041,미니언,땅 미니언,minion,2,res/character/monster/common_minion_@/common_minion_@.spine,1,1,2,res/ui/icon/cha/minion_@.png,0,10,10,0,common,1,healer,earth,200000,201612,201622,201632,201642,skill_active,,,1500,960,3500,20,10,50,5,10,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180042,미니언,물 미니언,minion,2,res/character/monster/common_minion_@/common_minion_@.spine,1,1,2,res/ui/icon/cha/minion_@.png,0,10,10,0,common,1,healer,water,200000,201612,201622,201632,201642,skill_active,,,1500,800,4200,20,10,50,5,10,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180043,미니언,불 미니언,minion,2,res/character/monster/common_minion_@/common_minion_@.spine,1,1,2,res/ui/icon/cha/minion_@.png,0,10,10,0,common,1,healer,fire,200000,201612,201622,201632,201642,skill_active,,,1800,800,3500,20,10,50,5,10,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180051,복상어,땅 복상어,blowshark,2,res/character/monster/common_blowshark_@/common_blowshark_@.spine,1,1,2,res/ui/icon/cha/blowshark_@.png,0,10,10,0,common,1,tanker,earth,200000,201214,201224,201234,201244,new,,,1000,2400,7500,15,5,50,10,0,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180052,복상어,물 복상어,blowshark,2,res/character/monster/common_blowshark_@/common_blowshark_@.spine,1,1,2,res/ui/icon/cha/blowshark_@.png,0,10,10,0,common,1,tanker,water,200000,201214,201224,201234,201244,new,,,1000,2000,9000,15,5,50,10,0,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180053,복상어,불 복상어,blowshark,2,res/character/monster/common_blowshark_@/common_blowshark_@.spine,1,1,2,res/ui/icon/cha/blowshark_@.png,0,10,10,0,common,1,tanker,fire,200000,201214,201224,201234,201244,new,,,1200,2000,7500,15,5,50,10,0,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180061,문어,땅 문어,octopus,2,res/character/monster/common_octopus_@/common_octopus_@.spine,1,1,2,res/ui/icon/cha/octopus_@.png,0,10,10,0,common,1,supporter,earth,200000,202014,202024,202034,202044,skill_active,,,1000,1200,5000,25,8,65,5,5,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180062,문어,물 문어,octopus,2,res/character/monster/common_octopus_@/common_octopus_@.spine,1,1,2,res/ui/icon/cha/octopus_@.png,0,10,10,0,common,1,supporter,water,200000,202014,202024,202034,202044,skill_active,,,1000,1000,6000,25,8,65,5,5,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180063,문어,불 문어,octopus,2,res/character/monster/common_octopus_@/common_octopus_@.spine,1,1,2,res/ui/icon/cha/octopus_@.png,0,10,10,0,common,1,supporter,fire,200000,202014,202024,202034,202044,skill_active,,,1200,1000,5000,25,8,65,5,5,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180071,하피주니어,땅 하피주니어,harpy_junior,2,res/character/monster/common_harpy_junior_@/common_harpy_junior_@.spine,1,1,2,res/ui/icon/cha/harpy_junior_@.png,0,10,10,0,common,1,healer,earth,200000,201612,201622,201632,201642,skill_active,,,1500,960,3500,20,10,50,5,10,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180072,하피주니어,물 하피주니어,harpy_junior,2,res/character/monster/common_harpy_junior_@/common_harpy_junior_@.spine,1,1,2,res/ui/icon/cha/harpy_junior_@.png,0,10,10,0,common,1,healer,water,200000,201612,201622,201632,201642,skill_active,,,1500,800,4200,20,10,50,5,10,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180073,하피주니어,불 하피주니어,harpy_junior,2,res/character/monster/common_harpy_junior_@/common_harpy_junior_@.spine,1,1,2,res/ui/icon/cha/harpy_junior_@.png,0,10,10,0,common,1,healer,fire,200000,201612,201622,201632,201642,skill_active,,,1800,800,3500,20,10,50,5,10,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180081,악마날개,땅 악마날개,evil_wing,2,res/character/monster/common_evil_wing_@/common_evil_wing_@.spine,1,1,2,res/ui/icon/cha/evil_wing_@.png,0,10,10,0,common,1,dealer,earth,200000,203511,203521,203531,203541,skill_active,203551,hatch,1500,600,5000,20,10,75,5,0,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180082,악마날개,물 악마날개,evil_wing,2,res/character/monster/common_evil_wing_@/common_evil_wing_@.spine,1,1,2,res/ui/icon/cha/evil_wing_@.png,0,10,10,0,common,1,dealer,water,200000,203511,203521,203531,203541,skill_active,203551,hatch,1500,500,6000,20,10,75,5,0,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180083,악마날개,불 악마날개,evil_wing,2,res/character/monster/common_evil_wing_@/common_evil_wing_@.spine,1,1,2,res/ui/icon/cha/evil_wing_@.png,0,10,10,0,common,1,dealer,fire,200000,203511,203521,203531,203541,skill_active,203551,hatch,1800,500,5000,20,10,75,5,0,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180091,킬러비,땅 킬러비,killerbee,2,res/character/monster/elite_killerbee_@/elite_killerbee_@.spine,1,1,1,res/ui/icon/cha/killerbee_@.png,0,10,10,0,common,2,dealer,earth,200000,203511,203521,203531,203541,skill_active,203551,hatch,1500,600,5000,20,10,75,5,0,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180092,킬러비,물 킬러비,killerbee,2,res/character/monster/elite_killerbee_@/elite_killerbee_@.spine,1,1,1,res/ui/icon/cha/killerbee_@.png,0,10,10,0,common,2,dealer,water,200000,203511,203521,203531,203541,skill_active,203551,hatch,1500,500,6000,20,10,75,5,0,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180093,킬러비,불 킬러비,killerbee,2,res/character/monster/elite_killerbee_@/elite_killerbee_@.spine,1,1,1,res/ui/icon/cha/killerbee_@.png,0,10,10,0,common,2,dealer,fire,200000,203511,203521,203531,203541,skill_active,203551,hatch,1800,500,5000,20,10,75,5,0,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180101,아울베어,땅 아울베어,owlbear,2,res/character/monster/elite_owlbear_@/elite_owlbear_@.spine,1,1,1,res/ui/icon/cha/owlbear_@.png,0,10,10,0,common,2,tanker,earth,200000,201214,201224,201234,201244,new,,,1000,2400,7500,15,5,50,10,0,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180102,아울베어,물 아울베어,owlbear,2,res/character/monster/elite_owlbear_@/elite_owlbear_@.spine,1,1,1,res/ui/icon/cha/owlbear_@.png,0,10,10,0,common,2,tanker,water,200000,201214,201224,201234,201244,new,,,1000,2000,9000,15,5,50,10,0,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180103,아울베어,불 아울베어,owlbear,2,res/character/monster/elite_owlbear_@/elite_owlbear_@.spine,1,1,1,res/ui/icon/cha/owlbear_@.png,0,10,10,0,common,2,tanker,fire,200000,201214,201224,201234,201244,new,,,1200,2000,7500,15,5,50,10,0,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180111,라플레시아,땅 라플레시아,rafflesia,2,res/character/monster/elite_rafflesia_@/elite_rafflesia_@.spine,1,1,1,res/ui/icon/cha/rafflesia_@.png,0,10,10,0,common,2,supporter,earth,200000,202014,202024,202034,202044,skill_active,,,1000,1200,5000,25,8,65,5,5,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180112,라플레시아,물 라플레시아,rafflesia,2,res/character/monster/elite_rafflesia_@/elite_rafflesia_@.spine,1,1,1,res/ui/icon/cha/rafflesia_@.png,0,10,10,0,common,2,supporter,water,200000,202014,202024,202034,202044,skill_active,,,1000,1000,6000,25,8,65,5,5,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180113,라플레시아,불 라플레시아,rafflesia,2,res/character/monster/elite_rafflesia_@/elite_rafflesia_@.spine,1,1,1,res/ui/icon/cha/rafflesia_@.png,0,10,10,0,common,2,supporter,fire,200000,202014,202024,202034,202044,skill_active,,,1200,1000,5000,25,8,65,5,5,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180121,상어전사,땅 상어전사,sharkwarrior,2,res/character/monster/elite_sharkwarrior_@/elite_sharkwarrior_@.spine,1,1,1,res/ui/icon/cha/sharkwarrior_@.png,0,10,10,0,common,2,dealer,earth,200000,203511,203521,203531,203541,skill_active,203551,hatch,1500,600,5000,20,10,75,5,0,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180122,상어전사,물 상어전사,sharkwarrior,2,res/character/monster/elite_sharkwarrior_@/elite_sharkwarrior_@.spine,1,1,1,res/ui/icon/cha/sharkwarrior_@.png,0,10,10,0,common,2,dealer,water,200000,203511,203521,203531,203541,skill_active,203551,hatch,1500,500,6000,20,10,75,5,0,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180123,상어전사,불 상어전사,sharkwarrior,2,res/character/monster/elite_sharkwarrior_@/elite_sharkwarrior_@.spine,1,1,1,res/ui/icon/cha/sharkwarrior_@.png,0,10,10,0,common,2,dealer,fire,200000,203511,203521,203531,203541,skill_active,203551,hatch,1800,500,5000,20,10,75,5,0,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180131,독문어,땅 독문어,poisonoctopus,2,res/character/monster/elite_poisonoctopus_@/elite_poisonoctopus_@.spine,1,1,1,res/ui/icon/cha/poisonoctopus_@.png,0,10,10,0,common,2,supporter,earth,200000,202014,202024,202034,202044,skill_active,,,1000,1200,5000,25,8,65,5,5,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180132,독문어,물 독문어,poisonoctopus,2,res/character/monster/elite_poisonoctopus_@/elite_poisonoctopus_@.spine,1,1,1,res/ui/icon/cha/poisonoctopus_@.png,0,10,10,0,common,2,supporter,water,200000,202014,202024,202034,202044,skill_active,,,1000,1000,6000,25,8,65,5,5,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180133,독문어,불 독문어,poisonoctopus,2,res/character/monster/elite_poisonoctopus_@/elite_poisonoctopus_@.spine,1,1,1,res/ui/icon/cha/poisonoctopus_@.png,0,10,10,0,common,2,supporter,fire,200000,202014,202024,202034,202044,skill_active,,,1200,1000,5000,25,8,65,5,5,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180141,대지정령,땅 대지정령,highelemental,2,res/character/monster/elite_highelemental_@/elite_highelemental_@.spine,1,1,1,res/ui/icon/cha/highelemental_@.png,0,10,10,0,common,2,tanker,earth,200000,201214,201224,201234,201244,new,,,1000,2400,7500,15,5,50,10,0,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180142,대지정령,물 대지정령,highelemental,2,res/character/monster/elite_highelemental_@/elite_highelemental_@.spine,1,1,1,res/ui/icon/cha/highelemental_@.png,0,10,10,0,common,2,tanker,water,200000,201214,201224,201234,201244,new,,,1000,2000,9000,15,5,50,10,0,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180143,대지정령,불 대지정령,highelemental,2,res/character/monster/elite_highelemental_@/elite_highelemental_@.spine,1,1,1,res/ui/icon/cha/highelemental_@.png,0,10,10,0,common,2,tanker,fire,200000,201214,201224,201234,201244,new,,,1200,2000,7500,15,5,50,10,0,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180151,감시자,땅 감시자,beholder,2,res/character/monster/elite_beholder_@/elite_beholder_@.spine,1,1,1,res/ui/icon/cha/beholder_@.png,0,10,10,0,common,2,healer,earth,200000,201612,201622,201632,201642,skill_active,,,1500,960,3500,20,10,50,5,10,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180152,감시자,물 감시자,beholder,2,res/character/monster/elite_beholder_@/elite_beholder_@.spine,1,1,1,res/ui/icon/cha/beholder_@.png,0,10,10,0,common,2,healer,water,200000,201612,201622,201632,201642,skill_active,,,1500,800,4200,20,10,50,5,10,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180153,감시자,불 감시자,beholder,2,res/character/monster/elite_beholder_@/elite_beholder_@.spine,1,1,1,res/ui/icon/cha/beholder_@.png,0,10,10,0,common,2,healer,fire,200000,201612,201622,201632,201642,skill_active,,,1800,800,3500,20,10,50,5,10,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
