day,r_date,r_day,start_date,end_date,hidden_open_date,noti,r_start,r_end,r_1번 드래곤,r_2번 드래곤,r_3번 드래곤,r_1번 드래곤,r_2번 드래곤,r_3번 드래곤,r_확률업_1,r_확률업_2,first_1,first_2,first_3,second_1,second_2,second_3,chance_up_1,chance_up_1_pos,chance_up_2,chance_up_2_pos,t_first_name,t_second_name,badge_first,badge_second,badge_first_1,badge_first_2,badge_first_3,badge_second_1,badge_second_2,badge_second_3
20220820,2022/08/20,토,2022-08-18 0:00:00,2022-09-01 0:00:00,20220820,global_anniversary,14,0,절대적인 전설의 알,절대적인 전설의 알,절대적인 전설의 알,땅 카멜레용,땅 카멜레용,땅 카멜레용,,,703025,703025,703025,770851,770851,770851,,-10;10;0.7,,0;0;1,인 전설의 알,,,,,,,,,
20220821,2022/08/21,일,2022-08-18 0:00:00,2022-09-01 0:00:00,20220820,global_anniversary,0,0,절대적인 전설의 알,절대적인 전설의 알,절대적인 전설의 알,땅 카멜레용,땅 카멜레용,땅 카멜레용,,,703025,703025,703025,770851,770851,770851,,-10;10;0.7,,0;0;1,인 전설의 알,,,,,,,,,
20220822,2022/08/22,월,2022-08-18 0:00:00,2022-09-01 0:00:00,,,0,0,빛나는 전설의 알,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220823,2022/08/23,화,2022-08-18 0:00:00,2022-09-01 0:00:00,,,0,0,빛 코스모,빛 코스모,빛 코스모,물 블랙찡또,물 블랙찡또,물 블랙찡또,,,771484,771484,771484,770582,770582,770582,,-10;10;0.7,,0;0;1,코스모,,,,,,,,,
20220824,2022/08/24,수,2022-08-18 0:00:00,2022-09-01 0:00:00,,,0,0,빛 코스모,빛 코스모,빛 코스모,물 블랙찡또,물 블랙찡또,물 블랙찡또,,,771484,771484,771484,770582,770582,770582,,-10;10;0.7,,0;0;1,코스모,,,,,,,,,
20220825,2022/08/25,목,2022-08-18 0:00:00,2022-09-01 0:00:00,,,0,0,어둠 블랙퀸,어둠 블랙퀸,어둠 블랙퀸,불 와일드드래곤,불 와일드드래곤,불 와일드드래곤,,,770625,770625,770625,770703,770703,770703,,-10;10;0.7,,0;0;1,블랙퀸,,,,,,,,,
20220826,2022/08/26,금,2022-08-18 0:00:00,2022-09-01 0:00:00,,,0,0,어둠 블랙퀸,어둠 블랙퀸,어둠 블랙퀸,불 와일드드래곤,불 와일드드래곤,불 와일드드래곤,,,770625,770625,770625,770703,770703,770703,,-10;10;0.7,,0;0;1,블랙퀸,,,,,,,,,
20220827,2022/08/27,토,2022-08-18 0:00:00,2022-09-01 0:00:00,,,0,0,빛 코스모,빛 코스모,빛 코스모,빛 파라오드래곤,빛 파라오드래곤,빛 파라오드래곤,,,771484,771484,771484,770314,770314,770314,,-10;10;0.7,,0;0;1,코스모,,,,event,event,event,,,
20220828,2022/08/28,일,2022-08-18 0:00:00,2022-09-01 0:00:00,,,0,0,빛 코스모,빛 코스모,빛 코스모,빛 파라오드래곤,빛 파라오드래곤,빛 파라오드래곤,,,771484,771484,771484,770314,770314,770314,,-10;10;0.7,,0;0;1,코스모,,,,event,event,event,,,
20220829,2022/08/29,월,2022-08-18 0:00:00,2022-09-01 0:00:00,,,0,0,빛나는 전설의 알,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220830,2022/08/30,화,2022-08-18 0:00:00,2022-09-01 0:00:00,,,0,0,어둠 게일드래곤,어둠 게일드래곤,어둠 게일드래곤,어둠 원더드래곤,어둠 원더드래곤,어둠 원더드래곤,,,771045,771045,771045,770395,770395,770395,,-10;10;0.7,,0;0;1,게일드래곤,,,,,,,,,
20220831,2022/08/31,수,2022-08-18 0:00:00,2022-09-01 0:00:00,,,0,0,어둠 게일드래곤,어둠 게일드래곤,어둠 게일드래곤,어둠 원더드래곤,어둠 원더드래곤,어둠 원더드래곤,,,771045,771045,771045,770395,770395,770395,,-10;10;0.7,,0;0;1,게일드래곤,,,,,,,,,
20220901,2022/09/01,목,2022-08-18 0:00:00,2022-09-15 0:00:00,,,0,14,빛 슈팅스타,빛 슈팅스타,빛 슈팅스타,땅 카멜레용,땅 카멜레용,땅 카멜레용,,,770904,770904,770904,770851,770851,770851,,-10;10;0.7,,0;0;1,슈팅스타,,,,,,,,,
20220902,2022/09/02,금,2022-08-18 0:00:00,2022-09-15 0:00:00,,,0,0,빛 슈팅스타,빛 슈팅스타,빛 슈팅스타,땅 카멜레용,땅 카멜레용,땅 카멜레용,,,770904,770904,770904,770851,770851,770851,,-10;10;0.7,,0;0;1,슈팅스타,,,,,,,,,
20220903,2022/09/03,토,2022-09-01 0:00:00,2022-09-15 0:00:00,,,14,0,어둠 타이탄,어둠 타이탄,어둠 타이탄,물 파이거,물 파이거,물 파이거,,,770775,770775,770775,770242,770242,770242,,-10;10;0.7,,0;0;1,타이탄,,,,,,,,,
20220904,2022/09/04,일,2022-09-01 0:00:00,2022-09-15 0:00:00,,,0,0,어둠 타이탄,어둠 타이탄,어둠 타이탄,물 파이거,물 파이거,물 파이거,,,770775,770775,770775,770242,770242,770242,,-10;10;0.7,,0;0;1,타이탄,,,,,,,,,
20220905,2022/09/05,월,2022-09-01 0:00:00,2022-09-15 0:00:00,,,0,0,빛나는 전설의 알,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220906,2022/09/06,화,2022-09-01 0:00:00,2022-09-15 0:00:00,,,0,0,빛 멜로우드래곤,빛 멜로우드래곤,빛 멜로우드래곤,불 순둥곤,불 순둥곤,불 순둥곤,,,771024,771024,771024,770533,770533,770533,,-10;10;0.7,,0;0;1,멜로우드래곤,,,,,,,,,
20220907,2022/09/07,수,2022-09-01 0:00:00,2022-09-15 0:00:00,,,0,0,빛 멜로우드래곤,빛 멜로우드래곤,빛 멜로우드래곤,불 순둥곤,불 순둥곤,불 순둥곤,,,771024,771024,771024,770533,770533,770533,,-10;10;0.7,,0;0;1,멜로우드래곤,,,,,,,,,
20220908,2022/09/08,목,2022-09-01 0:00:00,2022-09-15 0:00:00,,,0,0,어둠 마룡,어둠 마룡,어둠 마룡,빛 클라우드드래곤,빛 클라우드드래곤,빛 클라우드드래곤,,,771185,771185,771185,770574,770574,770574,,-10;10;0.7,,0;0;1,마룡,,,,,,,,,
20220909,2022/09/09,금,2022-09-01 0:00:00,2022-09-15 0:00:00,,,0,0,어둠 마룡,어둠 마룡,어둠 마룡,빛 클라우드드래곤,빛 클라우드드래곤,빛 클라우드드래곤,,,771185,771185,771185,770574,770574,770574,,-10;10;0.7,,0;0;1,마룡,,,,,,,,,
20220910,2022/09/10,토,2022-09-01 0:00:00,2022-09-15 0:00:00,,,0,0,빛 바그마,빛 바그마,빛 바그마,어둠 헬가스트,어둠 헬가스트,어둠 헬가스트,,,770824,770824,770824,770675,770675,770675,,-10;10;0.7,,0;0;1,바그마,,,,,,,,,
20220911,2022/09/11,일,2022-09-01 0:00:00,2022-09-15 0:00:00,,,0,0,빛 바그마,빛 바그마,빛 바그마,어둠 헬가스트,어둠 헬가스트,어둠 헬가스트,,,770824,770824,770824,770675,770675,770675,,-10;10;0.7,,0;0;1,바그마,,,,,,,,,
20220912,2022/09/12,월,2022-09-01 0:00:00,2022-09-15 0:00:00,,,0,0,빛나는 전설의 알,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220913,2022/09/13,화,2022-09-01 0:00:00,2022-09-15 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,땅 페어리드래곤,땅 페어리드래곤,땅 페어리드래곤,,,771565,771565,771565,770111,770111,770111,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20220914,2022/09/14,수,2022-09-01 0:00:00,2022-09-15 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,땅 페어리드래곤,땅 페어리드래곤,땅 페어리드래곤,,,771565,771565,771565,770111,770111,770111,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20220915,2022/09/15,목,2022-09-01 0:00:00,2022-09-29 0:00:00,,,0,14,빛 제노스,빛 제노스,빛 제노스,물 사이커드래곤,물 사이커드래곤,물 사이커드래곤,,,771304,771304,771304,770122,770122,770122,,-10;10;0.7,,0;0;1,제노스,,,,,,,,,
20220916,2022/09/16,금,2022-09-01 0:00:00,2022-09-29 0:00:00,,,0,0,빛 제노스,빛 제노스,빛 제노스,물 사이커드래곤,물 사이커드래곤,물 사이커드래곤,,,771304,771304,771304,770122,770122,770122,,-10;10;0.7,,0;0;1,제노스,,,,,,,,,
