product_id,sku,token,t_name,r_group,t_desc,use_desc,price_type,price,price_dollar,xsolla_price_dollar,purchase_point,product_content,mail_content,subscription,icon,banner_res,package_frame_type,package_class,package_res,package_res_2,max_buy_count,max_buy_term,max_buy_display,r_attr,badge
130042,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771765;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130051,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771771;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130052,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771771;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130061,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771784;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130062,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771784;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130071,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771792;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130072,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771792;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130081,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771804;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130082,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771804;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130091,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771813;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130092,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771813;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130101,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771821;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130102,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771821;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130111,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771833;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130112,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771833;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130121,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771842;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130122,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771842;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130131,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771854;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130132,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771854;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130141,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771861;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130142,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771861;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
90170,dvm_growthpack01_30k,,진화 패키지(땅),한정 진화 패키지,신규 서버 기념 진화 패키지,,money,33000,32.99,29.99,30000,,"701013;200,701014;100,701112;300,701113;375,701114;150",,ui/package/icon_evolue_5s.png,,,,package_l_evolue_5s_earth.ui,,3,permanent,permanent,,period
90171,dvm_growthpack02_30k,,진화 패키지(물),한정 진화 패키지,신규 서버 기념 진화 패키지,,money,33000,32.99,29.99,30000,,"701013;200,701014;100,701122;300,701123;375,701124;150",,ui/package/icon_evolue_5s.png,,,,package_l_evolue_5s_water.ui,,3,permanent,permanent,,period
90172,dvm_growthpack03_30k,,진화 패키지(불),한정 진화 패키지,신규 서버 기념 진화 패키지,,money,33000,32.99,29.99,30000,,"701013;200,701014;100,701132;300,701133;375,701134;150",,ui/package/icon_evolue_5s.png,,,,package_l_evolue_5s_fire.ui,,3,permanent,permanent,,period
90173,dvm_growthpack04_30k,,진화 패키지(빛),한정 진화 패키지,신규 서버 기념 진화 패키지,,money,33000,32.99,29.99,30000,,"701013;200,701014;100,701142;300,701143;375,701144;150",,ui/package/icon_evolue_5s.png,,,,package_l_evolue_5s_light.ui,,3,permanent,permanent,,period
90174,dvm_growthpack05_30k,,진화 패키지(어둠),한정 진화 패키지,신규 서버 기념 진화 패키지,,money,33000,32.99,29.99,30000,,"701013;200,701014;100,701152;300,701153;375,701154;150",,ui/package/icon_evolue_5s.png,,,,package_l_evolue_5s_dark.ui,,3,permanent,permanent,,period
123401,dvm_shopitem_5k,,구글 피처드 선정 기념 패키지,구글 피처드 선정 기념 패키지,구글 피처드 선정 기념 패키지,,money,5500,5.49,4.99,5000,,700330;100,,,,,,package_featured.ui,,1,permanent,permanent,,period
123402,dvm_shopitem_30k,,구글 피처드 선정 기념 패키지,구글 피처드 선정 기념 패키지,구글 피처드 선정 기념 패키지,,money,33000,32.99,29.99,30000,,"700330;200,703001;1,700009;9",,,,,,package_featured.ui,,1,permanent,permanent,,period
123403,dvm_shopitem_100k,,구글 피처드 선정 기념 패키지,구글 피처드 선정 기념 패키지,구글 피처드 선정 기념 패키지,,money,110000,109.99,99.99,100000,,"700330;700,703001;3,700009;30",,,,,,package_featured.ui,,1,permanent,permanent,,period
